"","HAC","HAC2","Odor","Odorless","Variance","Trial1","Trial2","Trial3","Trial4","Trial5","Trial6","Trial7","Trial8","Trial9","Trial10"
"3480",7,49,0.766613721847534,0.233386278152466,0.178917123322606,1,1,1,1,1,0,1,1,1,1
"3481",7,49,0.9913170337677,0.0086829662322998,0.00860757232970855,1,1,1,1,1,1,1,1,1,1
"3482",7,49,0.857118368148804,0.142881631851196,0.122466471130735,1,1,0,1,1,1,1,1,0,1
"3483",7,49,0.750712037086487,0.249287962913513,0.187143474459944,0,1,1,1,0,0,1,1,0,1
"3484",7,49,0.981685221195221,0.0183147788047791,0.0179793476821111,1,1,1,1,1,1,0,1,1,1
"3485",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,0,1,1,1
"3486",7,49,0.96112072467804,0.0388792753219604,0.0373676772723996,1,1,1,1,1,1,1,1,1,1
"3487",7,49,0.857118368148804,0.142881631851196,0.122466471130735,1,1,1,1,1,1,1,1,1,1
"3488",7,49,0.750712037086487,0.249287962913513,0.187143474459944,1,1,1,1,1,1,1,1,1,1
"3489",7,49,0.035393875092268,0.964606124907732,0.0341411486982209,0,0,0,0,0,0,0,0,0,0
"3490",7,49,0.440088003873825,0.559911996126175,0.246410552720177,0,1,0,1,0,1,1,0,1,1
"3491",7,49,0.440088003873825,0.559911996126175,0.246410552720177,0,1,0,1,0,1,1,1,0,1
"3492",7,49,0.975122570991516,0.0248774290084839,0.0242585425344117,1,1,1,1,1,1,1,1,1,1
"3493",7,49,0.796489953994751,0.203510046005249,0.16209370718019,0,1,1,1,1,0,0,1,0,0
"3494",7,49,0.17939680814743,0.82060319185257,0.147213593373944,0,0,0,0,1,0,0,0,0,0
"3495",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,1,1,1,1,1,1
"3496",7,49,0.259076863527298,0.740923136472702,0.191956042312156,0,0,0,0,0,1,0,0,1,1
"3497",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3498",7,49,0.931616246700287,0.0683837532997131,0.0637074155843571,1,1,1,1,1,1,0,1,1,1
"3499",7,49,0.750712037086487,0.249287962913513,0.187143474459944,1,0,0,0,1,1,1,0,1,1
"3500",7,49,0.796489953994751,0.203510046005249,0.16209370718019,0,1,1,1,0,1,0,1,1,1
"3501",7,49,0.921299934387207,0.078700065612793,0.0725063652853351,1,1,1,1,1,1,1,1,1,1
"3502",7,49,0.440088003873825,0.559911996126175,0.246410552720177,1,0,1,1,0,0,0,1,0,0
"3503",7,49,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,1,1,1,1,1,1
"3504",7,49,0.931616246700287,0.0683837532997131,0.0637074155843571,1,1,1,1,1,1,1,1,1,1
"3505",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,0,1,1,0,1,0
"3506",7,49,0.966002583503723,0.0339974164962769,0.0328415921678555,1,1,1,1,1,1,1,1,1,1
"3507",7,49,0.0743860229849815,0.925613977015018,0.0688527425694593,0,0,0,0,0,0,0,0,0,0
"3508",7,49,0.796828269958496,0.203171730041504,0.161892978153446,0,1,0,0,1,1,1,1,1,1
"3509",7,49,0.17939680814743,0.82060319185257,0.147213593373944,0,1,0,0,1,0,0,0,0,0
"3510",7,49,0.694559693336487,0.305440306663513,0.212146525728812,0,1,0,1,1,1,1,1,0,1
"3511",7,49,0.994710564613342,0.00528943538665771,0.00526145725994809,1,1,1,1,1,1,1,1,1,1
"3512",7,49,0.750712037086487,0.249287962913513,0.187143474459944,1,0,1,1,1,1,1,1,1,0
"3513",7,49,0.85713404417038,0.14286595582962,0.122455274494509,0,0,1,1,1,1,1,1,1,1
"3514",7,49,0.17939680814743,0.82060319185257,0.147213593373944,0,0,1,1,0,0,0,0,0,1
"3515",7,49,0.0743860229849815,0.925613977015018,0.0688527425694593,0,0,0,0,0,0,0,0,0,0
"3516",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,0,1,1,1
"3517",7,49,0.649526834487915,0.350473165512085,0.227641725768024,0,0,1,1,1,1,1,0,1,1
"3518",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3519",7,49,0.796828269958496,0.203171730041504,0.161892978153446,1,1,0,0,0,1,1,1,1,1
"3520",7,49,0.766613721847534,0.233386278152466,0.178917123322606,1,0,1,1,1,1,1,1,1,0
"3521",7,49,0.93276309967041,0.0672369003295898,0.0627160995636586,1,1,1,1,1,1,1,1,1,1
"3522",7,49,0.957635223865509,0.042364776134491,0.0405700018775654,1,1,1,1,1,1,1,1,1,1
"3523",7,49,0.994710564613342,0.00528943538665771,0.00526145725994809,1,1,1,1,1,1,1,1,1,1
"3524",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,0,1,1,1,1,1,1,1,1,1
"3525",7,49,0.966002583503723,0.0339974164962769,0.0328415921678555,1,1,1,1,1,1,1,1,1,1
"3526",7,49,0.663138926029205,0.336861073970795,0.223385690814037,1,1,1,0,0,1,1,1,0,0
"3527",7,49,0.796828269958496,0.203171730041504,0.161892978153446,1,0,1,1,1,1,1,1,1,1
"3528",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,1
"3529",7,49,0.921299934387207,0.078700065612793,0.0725063652853351,1,1,1,1,1,1,1,1,1,1
"3530",7,49,0.964162051677704,0.0358379483222961,0.0345535897823446,0,1,1,1,1,1,1,0,1,1
"3531",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,0,1,1,1,1,1,1,1
"3532",7,49,0.990877568721771,0.00912243127822876,0.00903921252580275,1,1,1,1,1,1,1,1,1,1
"3533",7,49,0.964162051677704,0.0358379483222961,0.0345535897823446,1,1,1,1,1,1,1,1,1,1
"3534",7,49,0.766613721847534,0.233386278152466,0.178917123322606,1,0,1,1,1,1,1,1,1,1
"3535",7,49,0.93276309967041,0.0672369003295898,0.0627160995636586,1,1,1,1,1,1,1,1,1,1
"3536",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3537",7,49,0.649526834487915,0.350473165512085,0.227641725768024,0,0,0,1,0,0,1,1,1,1
"3538",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3539",7,49,0.796828269958496,0.203171730041504,0.161892978153446,0,1,1,1,1,1,1,1,1,1
"3540",7,49,0.766613721847534,0.233386278152466,0.178917123322606,1,1,0,1,1,1,0,1,1,1
"3541",7,49,0.93276309967041,0.0672369003295898,0.0627160995636586,1,1,1,1,1,1,1,1,1,1
"3542",7,49,0.994710564613342,0.00528943538665771,0.00526145725994809,1,1,1,1,1,1,1,1,1,1
"3543",7,49,0.750712037086487,0.249287962913513,0.187143474459944,1,1,1,1,1,1,0,1,0,0
"3544",7,49,0.85713404417038,0.14286595582962,0.122455274494509,1,1,0,0,1,1,1,1,1,0
"3545",7,49,0.966002583503723,0.0339974164962769,0.0328415921678555,1,1,1,1,1,1,1,1,1,1
"3546",7,49,0.113898694515228,0.886101305484772,0.100925781902955,0,0,0,0,0,0,0,0,0,0
"3547",7,49,0.964162051677704,0.0358379483222961,0.0345535897823446,1,1,1,1,1,1,1,1,1,1
"3548",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3549",7,49,0.990877568721771,0.00912243127822876,0.00903921252580275,1,1,1,1,1,1,1,1,1,1
"3550",7,49,0.796489953994751,0.203510046005249,0.16209370718019,0,1,1,1,0,0,1,1,1,0
"3551",7,49,0.990877568721771,0.00912243127822876,0.00903921252580275,1,1,1,1,1,1,1,1,1,1
"3552",7,49,0.966002583503723,0.0339974164962769,0.0328415921678555,1,1,1,1,1,1,1,1,1,1
"3553",7,49,0.113898694515228,0.886101305484772,0.100925781902955,1,0,0,0,0,0,0,0,0,0
"3554",7,49,0.0376204438507557,0.962379556149244,0.0362051460552278,0,0,0,0,0,0,0,0,0,0
"3555",7,49,0.917845547199249,0.0821544528007507,0.07540509868576,1,1,1,1,1,1,1,1,1,1
"3556",7,49,0.82998788356781,0.17001211643219,0.141107996698437,1,1,1,0,1,1,1,1,1,0
"3557",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,1,0,1,1,1,1
"3558",7,49,0.17939680814743,0.82060319185257,0.147213593373944,1,0,0,0,0,0,0,0,0,0
"3559",7,49,0.0743860229849815,0.925613977015018,0.0688527425694593,0,0,0,0,0,1,0,0,0,0
"3560",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,1,1,1,1,1,1
"3561",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,0,0,1,0,1,1,1,1
"3562",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3563",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,1,1,1,1,1,1
"3564",7,49,0.921299934387207,0.078700065612793,0.0725063652853351,1,1,1,1,1,0,1,1,1,1
"3565",7,49,0.974705755710602,0.0252942442893982,0.0246544454952264,1,1,1,1,1,1,1,1,1,1
"3566",7,49,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,0,1,0,1,1,1
"3567",7,49,0.974705755710602,0.0252942442893982,0.0246544454952264,1,1,1,1,1,0,1,1,1,1
"3568",7,49,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,1,1,1,1,1,1
"3569",7,49,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,1,1,1,1,1,1
"3570",7,49,0.931616246700287,0.0683837532997131,0.0637074155843571,1,0,1,1,0,1,1,1,1,1
"3571",7,49,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,1,1,1,1,1,1
"3572",7,49,0.931616246700287,0.0683837532997131,0.0637074155843571,1,1,0,1,1,0,1,1,1,1
"3573",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,1
"3574",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,1
"3575",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,0,1,0,1,1,1,0,1,0
"3576",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,1,1,1,1,1,0
"3577",7,49,0.857118368148804,0.142881631851196,0.122466471130735,1,1,1,1,1,1,0,1,1,1
"3578",7,49,0.992700815200806,0.00729918479919434,0.00724590670046155,1,1,1,1,1,1,0,1,1,1
"3579",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3580",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3581",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3582",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3583",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3584",7,49,0.355878740549088,0.644121259450912,0.229229062574283,0,0,0,0,1,0,0,0,1,0
"3585",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3586",7,49,0.480157732963562,0.519842267036438,0.249606284438855,0,1,0,0,0,1,1,0,1,1
"3587",7,49,0.846919417381287,0.153080582618713,0.129646917843829,1,1,1,1,0,1,1,1,1,1
"3588",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3589",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,0,1,1,1,1,1,1,1,1
"3590",7,49,0.995279669761658,0.00472033023834229,0.00469804872078328,1,1,1,1,1,1,1,1,1,1
"3591",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3592",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,0,1
"3593",7,49,0.986730575561523,0.0132694244384766,0.0130933468135481,1,1,1,1,1,1,1,1,1,1
"3594",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3595",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3596",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3597",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3598",7,49,0.661523103713989,0.338476896286011,0.2239102869666,1,1,1,1,0,1,0,1,0,1
"3599",7,49,0.921309113502502,0.0786908864974976,0.0724986308797355,1,1,1,1,1,1,1,1,1,1
"3600",7,49,0.887501001358032,0.112498998641968,0.0998429739465223,1,1,1,1,1,1,0,1,1,0
"3601",7,49,0.991835474967957,0.00816452503204346,0.00809786556304459,1,1,1,1,1,1,1,1,1,1
"3602",7,49,0.946110785007477,0.0538892149925232,0.0509851675000128,1,1,1,1,1,1,1,1,1,1
"3603",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,1
"3604",7,49,0.946110785007477,0.0538892149925232,0.0509851675000128,0,1,1,1,1,1,1,1,1,1
"3605",7,49,0.986730575561523,0.0132694244384766,0.0130933468135481,1,1,1,1,1,1,1,1,1,1
"3606",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3607",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,0,1,0,1,1,1,1
"3608",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3609",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,1,1,0,1,1,1,1,1
"3610",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,0
"3611",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3612",7,49,0.966002583503723,0.0339974164962769,0.0328415921678555,0,1,1,1,1,1,1,1,1,1
"3613",7,49,0.796489953994751,0.203510046005249,0.16209370718019,1,1,0,1,1,1,0,1,1,1
"3614",7,49,0.986112773418427,0.0138872265815735,0.0136943715194455,1,1,1,1,1,1,1,1,1,1
"3615",7,49,0.992700815200806,0.00729918479919434,0.00724590670046155,1,1,1,1,1,1,1,1,1,1
"3616",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3617",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3618",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3619",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3620",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,0,1
"3621",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3622",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3623",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3624",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,0,1,1,1,1,1
"3625",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3626",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3627",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3628",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3629",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,0
"3630",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3631",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3632",7,49,0.811062037944794,0.188937962055206,0.153240408549632,1,1,0,1,0,1,1,1,1,0
"3633",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,0,1,1,1,1,1
"3634",7,49,0.480157732963562,0.519842267036438,0.249606284438855,0,1,0,1,1,1,1,0,0,0
"3635",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3636",7,49,0.661523103713989,0.338476896286011,0.2239102869666,0,1,0,1,1,1,0,1,1,1
"3637",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,0,1,1
"3638",7,49,0.921309113502502,0.0786908864974976,0.0724986308797355,1,1,1,1,1,0,1,1,1,1
"3639",7,49,0.744561553001404,0.255438446998596,0.190189646793542,1,1,1,0,1,1,0,0,0,1
"3640",7,49,0.350766122341156,0.649233877658844,0.227729249758905,0,0,1,1,0,0,0,1,0,0
"3641",7,49,0.228275761008263,0.771724238991737,0.176165937944361,0,0,0,1,0,0,0,1,1,0
"3642",7,49,0.964670300483704,0.0353296995162964,0.0340815118483846,1,1,1,1,1,1,1,1,1,1
"3643",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,0,1,1,1
"3644",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3645",7,49,0.846919417381287,0.153080582618713,0.129646917843829,1,1,1,1,1,0,1,1,1,1
"3646",7,49,0.995279669761658,0.00472033023834229,0.00469804872078328,1,1,1,1,1,1,1,1,1,1
"3647",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3648",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,0,1,1,1
"3649",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3650",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3651",7,49,0.921309113502502,0.0786908864974976,0.0724986308797355,1,1,0,1,1,1,1,1,1,0
"3652",7,49,0.995279669761658,0.00472033023834229,0.00469804872078328,1,1,1,1,1,1,1,1,1,1
"3653",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3654",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,0,1,1
"3655",7,49,0.935103535652161,0.0648964643478394,0.060684913262989,1,1,1,1,1,1,1,1,1,1
"3656",7,49,0.887501001358032,0.112498998641968,0.0998429739465223,1,1,0,1,1,1,1,1,1,1
"3657",7,49,0.887501001358032,0.112498998641968,0.0998429739465223,1,1,0,1,0,1,1,1,1,1
"3658",7,49,0.97086101770401,0.02913898229599,0.028289902006744,1,1,1,1,1,1,1,1,1,1
"3659",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3660",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3661",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,1,1
"3662",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,1,1
"3663",7,49,0.986730575561523,0.0132694244384766,0.0130933468135481,1,1,1,1,1,1,1,1,1,1
"3664",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,0,1,1,1,1,1,1
"3665",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3666",7,49,0.986730575561523,0.0132694244384766,0.0130933468135481,1,1,1,1,1,1,1,1,1,1
"3667",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3668",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3669",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3670",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,0,1,1,1,1,1,1
"3671",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3672",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3673",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3674",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3675",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3676",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3677",7,49,0.992304384708405,0.00769561529159546,0.00763639279687922,1,1,1,1,1,1,1,1,1,1
"3678",7,49,0.95744788646698,0.04255211353302,0.040741431166893,1,1,1,1,1,1,1,1,1,1
"3679",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,0,1,1,1,1,1,1,1,1
"3680",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3681",7,49,0.990839779376984,0.00916022062301636,0.00907631098115402,1,1,1,1,1,1,1,1,1,1
"3682",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3683",7,49,0.981949627399445,0.0180503726005554,0.0177245566495365,1,1,1,1,1,1,1,1,1,1
"3684",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3685",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,0,1,1,1,1,1,1
"3686",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3687",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3688",7,49,0.744561553001404,0.255438446998596,0.190189646793542,1,1,0,1,0,1,0,1,1,1
"3689",7,49,0.964670300483704,0.0353296995162964,0.0340815118483846,1,1,1,1,1,1,1,1,1,1
"3690",7,49,0.995279669761658,0.00472033023834229,0.00469804872078328,1,1,1,1,1,1,1,1,1,1
"3691",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3692",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,0,1
"3693",7,49,0.986730575561523,0.0132694244384766,0.0130933468135481,1,1,1,1,1,1,1,1,1,1
"3694",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3695",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3696",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3697",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3698",7,49,0.981949627399445,0.0180503726005554,0.0177245566495365,1,1,1,1,1,1,1,1,1,1
"3699",7,49,0.996930062770844,0.00306993722915649,0.00306051271456553,1,1,1,1,1,1,1,1,1,1
"3700",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3701",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3702",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,1,1
"3703",7,49,0.991414129734039,0.00858587026596069,0.00851215309773679,1,1,1,1,1,1,1,1,1,1
"3704",7,49,0.979123473167419,0.0208765268325806,0.0204406974599891,1,1,1,1,1,1,1,1,1,1
"3705",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3706",7,49,0.981949627399445,0.0180503726005554,0.0177245566495365,1,1,1,1,0,1,1,1,1,1
"3707",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3708",7,49,0.811062037944794,0.188937962055206,0.153240408549632,0,1,0,1,1,1,1,1,1,1
"3709",7,49,0.744561553001404,0.255438446998596,0.190189646793542,0,1,1,0,1,1,0,1,1,1
"3710",7,49,0.350766122341156,0.649233877658844,0.227729249758905,0,0,1,1,0,1,0,1,1,0
"3711",7,49,0.228275761008263,0.771724238991737,0.176165937944361,1,0,0,0,0,0,0,0,0,0
"3712",7,49,0.811062037944794,0.188937962055206,0.153240408549632,1,1,1,1,1,1,1,1,1,1
"3713",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3714",7,49,0.744561553001404,0.255438446998596,0.190189646793542,1,1,1,0,1,0,1,0,1,0
"3715",7,49,0.394950062036514,0.605049937963486,0.238964510533868,0,0,1,0,0,0,0,1,0,0
"3716",7,49,0.921011507511139,0.0789884924888611,0.0727493105431982,1,1,0,1,1,1,0,1,1,0
"3717",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3718",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,1,1,1,1,1,1
"3719",7,49,0.964670300483704,0.0353296995162964,0.0340815118483846,1,1,1,1,1,1,1,1,1,1
"3720",7,49,0.971536457538605,0.0284635424613953,0.0276533692119436,1,1,1,1,1,1,1,1,1,1
"3721",7,49,0.98722118139267,0.0127788186073303,0.0126155204023313,1,1,1,1,1,1,1,1,1,1
"3722",7,49,0.978150308132172,0.0218496918678284,0.0213722828331093,1,1,1,1,0,1,1,1,1,1
"3723",7,49,0.811062037944794,0.188937962055206,0.153240408549632,0,1,1,1,1,1,1,1,1,1
"3724",7,49,0.701515793800354,0.298484206199646,0.209391384849013,1,1,0,1,1,1,1,1,1,1
"3725",7,49,0.964511275291443,0.0354887247085571,0.0342292751271174,1,1,1,1,1,1,1,1,1,1
"3726",7,49,0.846919417381287,0.153080582618713,0.129646917843829,1,1,1,1,1,1,0,0,1,0
"3727",7,49,0.887501001358032,0.112498998641968,0.0998429739465223,1,1,1,0,0,1,1,1,1,1
"3728",7,49,0.97086101770401,0.02913898229599,0.028289902006744,1,1,1,1,1,1,1,1,1,1
"3729",7,49,0.815695285797119,0.184304714202881,0.150336486525475,1,1,0,1,1,1,1,1,1,1
"3730",7,49,0.157256960868835,0.842743039131165,0.132527209127133,0,0,0,0,1,1,0,1,1,0
"3731",7,49,0.838036954402924,0.161963045597076,0.135731017457996,0,1,1,1,1,1,0,1,1,1
"3732",7,49,0.350766122341156,0.649233877658844,0.227729249758905,1,0,0,0,0,1,0,1,1,1
"3733",7,49,0.964016795158386,0.0359832048416138,0.0346884138109402,1,1,1,1,1,1,1,1,1,1
"3734",7,49,0.975122570991516,0.0248774290084839,0.0242585425344117,1,1,1,1,1,1,1,1,0,1
"3735",7,49,0.975122570991516,0.0248774290084839,0.0242585425344117,1,1,1,1,1,1,1,1,1,1
"3736",7,49,0.994787931442261,0.00521206855773926,0.00518490289908868,1,1,1,1,1,1,1,1,1,1
"3737",7,49,0.990839779376984,0.00916022062301636,0.00907631098115402,1,1,1,1,1,1,1,1,1,1
"3738",7,49,0.206180036067963,0.793819963932037,0.163669828794976,0,0,0,0,0,1,1,0,0,1
"3739",7,49,0.394950062036514,0.605049937963486,0.238964510533868,1,1,1,1,1,1,0,1,0,0
"3740",7,49,0.350766122341156,0.649233877658844,0.227729249758905,0,0,1,1,0,1,1,0,1,0
