smiles,regression_Intensity,regression_Pleasantness,regression_Bakery,regression_Sweet,regression_Fruit,regression_Fish,regression_Garlic,regression_Spices,regression_Cold,regression_Sour,regression_Burnt,regression_Acid,regression_Warm,regression_Musky,regression_Sweaty,regression_Ammonia,regression_Decayed,regression_Wood,regression_Grass,regression_Flower,regression_Chemical
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,46.14285714285714,64.16666666666667,0.0,21.071428571428573,2.761904761904762,0.0,0.0,5.428571428571429,4.714285714285714,3.3095238095238093,0.047619047619047616,3.2857142857142856,7.857142857142858,7.0,1.1666666666666667,1.9523809523809523,1.0238095238095235,1.1666666666666667,2.4047619047619047,21.071428571428573,13.261904761904766
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],13.285714285714285,57.81818181818182,6.409090909090909,15.545454545454545,1.5909090909090908,0.0,2.1818181818181817,0.4090909090909091,3.636363636363636,12.318181818181818,1.3636363636363635,4.0,6.1818181818181825,10.863636363636363,1.2272727272727273,0.0,0.3181818181818182,3.0454545454545454,0.4090909090909091,8.090909090909092,7.727272727272727
CC(C)c1ccccc1O,82.34693877551021,29.25,0.04166666666666666,2.270833333333333,0.16666666666666666,0.9166666666666666,2.458333333333333,12.645833333333336,5.875,7.0,14.645833333333336,15.416666666666664,2.7291666666666665,2.9375,2.75,12.229166666666664,2.8541666666666665,3.6875,0.04166666666666666,0.04166666666666666,56.0625
CCc1ccccc1O,84.06122448979592,30.26530612244898,2.0,10.183673469387756,4.122448979591836,0.020408163265306117,0.08163265306122447,2.7755102040816326,8.10204081632653,4.959183673469388,10.081632653061224,15.346938775510207,7.2857142857142865,11.122448979591837,0.4489795918367347,12.918367346938775,2.4489795918367347,3.1428571428571432,1.3469387755102042,5.7142857142857135,52.63265306122449
O=Cc1ccccc1O,75.18367346938777,29.659574468085108,0.02127659574468085,4.1063829787234045,3.3404255319148937,0.02127659574468085,0.8723404255319149,4.8510638297872335,10.148936170212766,4.553191489361702,16.085106382978722,16.872340425531913,8.042553191489361,2.276595744680851,1.6170212765957446,10.893617021276595,1.2340425531914894,5.297872340425532,0.02127659574468085,1.5319148936170213,35.95744680851064
Cc1ccc2ncccc2c1,65.77551020408163,36.744680851063826,3.0638297872340425,7.702127659574468,4.042553191489361,0.0,0.7234042553191491,4.74468085106383,4.404255319148937,6.702127659574468,4.1063829787234045,10.76595744680851,2.2978723404255317,8.361702127659575,2.0212765957446805,11.531914893617019,0.851063829787234,1.2978723404255321,2.4468085106382977,5.0,25.17021276595745
Cc1ccc2oc(=O)ccc2c1,61.28571428571429,41.744680851063826,3.3617021276595747,17.148936170212767,4.48936170212766,0.02127659574468085,2.4680851063829787,8.723404255319151,5.851063829787233,3.787234042553192,3.765957446808511,7.319148936170214,8.48936170212766,16.76595744680851,5.425531914893617,4.914893617021278,5.170212765957447,4.872340425531915,2.127659574468085,7.0212765957446805,24.14893617021277
c1ccc(-c2ccccc2)cc1,21.6734693877551,32.42857142857143,0.7959183673469388,1.5102040816326532,2.326530612244898,0.4897959183673469,3.1428571428571432,9.897959183673471,8.387755102040817,10.244897959183671,14.428571428571427,15.020408163265307,5.142857142857143,8.551020408163266,1.6122448979591837,9.612244897959183,2.6938775510204085,5.244897959183674,4.346938775510204,3.1020408163265305,32.918367346938766
COc1ccc2ccccc2c1,70.87755102040815,57.91666666666666,2.3541666666666665,25.4375,5.520833333333332,0.14583333333333334,0.16666666666666666,4.8125,5.104166666666667,2.3125,0.3333333333333333,8.0,11.0625,2.583333333333333,0.16666666666666666,13.104166666666664,2.3125,1.4166666666666667,2.958333333333333,17.958333333333332,32.1875
CC(=O)c1ccc2ccccc2c1,60.3061224489796,52.3469387755102,2.224489795918368,21.612244897959183,7.1020408163265305,0.5102040816326531,0.020408163265306117,5.816326530612245,11.0,4.040816326530612,3.0,6.795918367346939,6.408163265306122,2.204081632653061,1.0408163265306123,8.959183673469388,1.2857142857142858,0.0,2.795918367346939,11.877551020408163,29.285714285714285
C=CCc1ccc(OC)c(OC)c1,27.612244897959183,55.235294117647065,4.764705882352942,18.323529411764707,1.4411764705882353,1.8823529411764703,3.7352941176470584,18.44117647058824,4.617647058823528,9.176470588235292,4.352941176470588,3.3529411764705883,6.911764705882352,4.970588235294118,0.0,1.5588235294117647,3.6176470588235294,4.382352941176471,4.264705882352942,5.235294117647058,5.176470588235294
C=CCc1ccc(OC(C)=O)c(OC)c1,48.46938775510204,64.67391304347827,18.47826086956522,34.369565217391305,5.7391304347826075,0.7826086956521741,1.173913043478261,25.91304347826087,1.1521739130434785,3.4130434782608696,5.021739130434782,1.9782608695652173,10.543478260869565,0.32608695652173914,0.8043478260869565,0.10869565217391304,1.1956521739130437,3.934782608695652,3.239130434782609,7.913043478260869,7.565217391304348
CC=Cc1ccc(OC(C)=O)c(OC)c1,39.81632653061224,59.90909090909091,6.636363636363638,27.13636363636364,4.7727272727272725,0.11363636363636365,0.6590909090909091,19.727272727272727,4.045454545454546,4.454545454545454,8.204545454545455,1.9090909090909087,7.840909090909091,2.3181818181818183,0.045454545454545456,1.318181818181818,0.6136363636363636,5.113636363636363,1.3863636363636365,4.409090909090909,5.6818181818181825
CCC(O)c1ccccc1,26.12244897959184,54.58333333333334,1.4166666666666667,9.527777777777779,4.972222222222221,2.4722222222222223,1.3611111111111112,3.5277777777777777,9.25,4.027777777777779,5.916666666666668,5.166666666666667,3.4444444444444446,3.2222222222222223,0.7222222222222222,0.25,1.6666666666666667,1.1666666666666667,2.2222222222222223,4.527777777777779,26.58333333333333
COC(=O)c1cccnc1,52.42857142857143,39.57446808510638,1.5106382978723405,11.957446808510639,3.9574468085106393,0.2127659574468085,1.5957446808510638,4.51063829787234,7.0212765957446805,5.9361702127659575,4.659574468085107,9.276595744680849,2.2127659574468086,11.978723404255321,3.3191489361702127,11.48936170212766,2.9148936170212765,4.170212765957447,3.1063829787234036,3.851063829787234,29.489361702127663
CCOC(=O)c1ccccc1,59.63265306122449,58.8,1.1111111111111112,27.355555555555554,15.177777777777774,0.022222222222222227,0.9333333333333332,3.555555555555556,10.4,5.333333333333333,1.4444444444444444,11.444444444444445,5.822222222222222,1.4,2.7111111111111112,3.733333333333333,2.1111111111111107,2.333333333333333,3.466666666666667,8.755555555555556,29.177777777777774
O=C(OCCc1ccccc1)c1ccccc1,6.795918367346939,54.60526315789475,0.0,12.26315789473684,0.2894736842105263,0.0,0.7894736842105263,4.131578947368421,4.552631578947368,3.5526315789473686,0.2631578947368421,3.8684210526315783,2.8947368421052637,4.078947368421051,0.3947368421052632,1.8947368421052633,0.0,1.5,2.2105263157894743,25.76315789473684,11.052631578947368
CCC(=O)CC,45.42857142857143,43.55263157894736,0.02631578947368421,4.1842105263157885,1.9210526315789476,0.02631578947368421,0.02631578947368421,3.736842105263158,1.4210526315789471,7.578947368421053,2.3157894736842106,9.973684210526317,0.631578947368421,3.4736842105263164,0.8684210526315791,8.447368421052632,0.9736842105263158,2.6578947368421053,1.2894736842105263,3.1842105263157894,43.94736842105264
O=C1CCCO1,38.408163265306115,28.184210526315788,0.7894736842105263,2.1052631578947367,1.0526315789473684,4.5,6.63157894736842,4.631578947368421,3.6052631578947367,18.526315789473685,4.5,0.7368421052631579,8.81578947368421,15.657894736842106,16.684210526315788,9.131578947368421,13.394736842105265,2.5,0.9736842105263158,0.3947368421052632,5.578947368421051
C=C(C)C1CC=C(C)C(OC(C)=O)C1,72.77551020408163,29.20833333333333,2.645833333333333,2.333333333333333,1.4791666666666667,6.729166666666668,10.958333333333336,7.895833333333332,5.291666666666667,15.0625,6.479166666666668,10.416666666666666,2.9791666666666665,10.854166666666664,5.270833333333333,4.083333333333333,2.208333333333333,5.020833333333333,6.479166666666668,1.2708333333333333,18.125
OCC1CCCO1,19.469387755102037,39.833333333333336,3.733333333333333,9.066666666666666,0.6666666666666666,0.3333333333333333,3.433333333333333,5.3,3.8,6.433333333333334,2.6666666666666665,8.866666666666667,3.2666666666666666,2.333333333333333,1.6666666666666667,4.4,4.0,3.8666666666666663,3.933333333333333,4.833333333333333,13.566666666666665
OCc1ccco1,51.95918367346939,39.444444444444436,3.6222222222222222,12.244444444444444,3.488888888888889,3.2,3.5777777777777784,9.555555555555557,1.8666666666666667,10.2,7.866666666666666,4.688888888888889,5.711111111111111,8.333333333333334,2.5777777777777784,3.7777777777777777,6.6,3.7777777777777777,1.4444444444444444,2.066666666666667,14.822222222222226
CC(=O)c1ccccc1,80.91836734693878,52.122448979591844,1.2857142857142858,21.346938775510203,9.081632653061224,0.040816326530612235,1.4285714285714286,5.979591836734693,7.3265306122448965,3.4489795918367347,4.551020408163264,11.510204081632653,4.918367346938775,3.959183673469388,0.4897959183673469,9.16326530612245,1.3877551020408163,1.4489795918367347,1.7346938775510203,15.714285714285715,34.755102040816325
Cc1ccc(C(C)C)cc1,62.61224489795919,37.0,0.30612244897959184,5.142857142857143,3.1428571428571432,0.1836734693877551,3.612244897959184,11.89795918367347,10.326530612244898,9.122448979591836,9.448979591836734,21.755102040816325,3.8979591836734695,5.224489795918367,2.4489795918367347,16.122448979591837,2.326530612244898,6.959183673469387,3.4489795918367347,0.8979591836734694,46.36734693877551
COc1ccc(C(C)=O)cc1,40.69387755102041,52.795918367346935,16.346938775510207,25.938775510204078,4.346938775510204,0.020408163265306117,1.6530612244897958,15.0,0.9183673469387756,2.122448979591837,4.326530612244898,4.469387755102041,10.775510204081634,6.183673469387755,0.6530612244897959,4.612244897959183,0.5510204081632653,3.8571428571428568,3.0204081632653064,8.0,15.428571428571427
CCc1ccccc1,77.36734693877553,37.08163265306123,1.1428571428571428,2.6938775510204085,0.020408163265306117,0.020408163265306117,0.020408163265306117,5.0,6.795918367346939,4.510204081632653,6.040816326530613,9.36734693877551,6.204081632653061,5.306122448979592,0.30612244897959184,10.83673469387755,4.081632653061225,2.9183673469387754,0.8979591836734694,2.7346938775510203,53.102040816326536
COc1ccccc1,74.34693877551021,29.75,0.08333333333333333,2.895833333333333,1.0833333333333333,1.5416666666666667,1.5833333333333333,2.9791666666666665,4.583333333333333,7.375,9.5625,15.1875,5.208333333333333,8.270833333333334,3.1666666666666665,14.854166666666664,5.0625,7.375,2.1875,2.1041666666666665,46.75
COC(=O)Cc1ccccc1,69.24489795918367,41.102040816326536,0.2857142857142857,12.63265306122449,4.816326530612245,0.20408163265306126,1.3469387755102042,3.653061224489796,7.897959183673469,10.93877551020408,0.8979591836734694,7.020408163265307,4.6938775510204085,14.224489795918366,6.857142857142858,10.612244897959183,6.918367346938775,2.5510204081632653,3.8367346938775517,16.387755102040817,11.89795918367347
c1ccc(Oc2ccccc2)cc1,53.53061224489796,50.72340425531914,2.723404255319149,7.680851063829786,2.7446808510638303,0.4893617021276596,1.893617021276596,6.702127659574468,7.25531914893617,4.297872340425532,2.148936170212766,12.297872340425535,3.127659574468085,1.6170212765957446,0.9574468085106383,6.0638297872340425,1.9361702127659572,3.851063829787234,2.8297872340425534,4.0,25.0
O=C(Cc1ccccc1)Cc1ccccc1,77.0204081632653,32.020833333333336,2.083333333333333,8.1875,0.02083333333333333,0.02083333333333333,2.3541666666666665,7.083333333333332,3.25,9.104166666666666,8.0,7.354166666666668,7.1875,18.33333333333333,11.5,13.020833333333336,7.0625,2.75,0.9166666666666666,2.9166666666666665,17.166666666666668
CCCCC(CC)COC(C)=O,40.08163265306123,42.27906976744186,1.7209302325581397,6.930232558139535,2.2093023255813957,1.372093023255814,1.5581395348837208,4.558139534883721,1.162790697674419,5.441860465116278,7.558139534883722,6.465116279069767,7.953488372093022,9.046511627906977,2.6511627906976742,2.953488372093023,1.069767441860465,4.558139534883721,3.255813953488372,4.1395348837209305,20.67441860465116
CC(=O)OCCc1ccccc1,61.42857142857143,53.265306122448976,0.061224489795918366,18.530612244897963,4.224489795918367,0.020408163265306117,1.7142857142857142,3.612244897959184,6.83673469387755,6.571428571428571,2.897959183673469,4.204081632653061,4.244897959183674,3.4081632653061225,2.3673469387755097,3.591836734693877,1.7346938775510203,0.3673469387755102,3.2857142857142856,25.12244897959184,15.020408163265307
c1ccc(COCc2ccccc2)cc1,14.734693877551019,67.06122448979592,14.20408163265306,44.04081632653061,19.73469387755102,0.020408163265306117,1.2448979591836735,9.693877551020408,7.7142857142857135,2.8367346938775517,1.326530612244898,5.0,8.16326530612245,2.6326530612244903,0.7959183673469388,4.081632653061225,2.591836734693877,4.448979591836736,0.5918367346938775,10.530612244897961,17.367346938775512
COc1ccc(COC(C)=O)cc1,53.91836734693877,71.6046511627907,6.651162790697675,39.162790697674424,12.767441860465114,0.02325581395348837,0.4651162790697674,6.116279069767443,3.930232558139535,6.209302325581397,1.4186046511627908,1.6046511627906976,6.348837209302325,3.0930232558139537,0.02325581395348837,0.02325581395348837,2.0,0.02325581395348837,2.13953488372093,19.72093023255814,11.16279069767442
CCCCC(CC)CO,78.87755102040815,19.875,0.02083333333333333,3.8333333333333335,1.9583333333333333,2.25,6.333333333333332,4.75,5.25,22.4375,12.083333333333336,7.770833333333332,3.9791666666666665,19.77083333333333,12.708333333333336,6.520833333333332,10.375,0.5833333333333334,2.770833333333333,1.25,21.1875
COc1ccc(C)cc1,68.81632653061224,46.48936170212766,1.1914893617021276,13.127659574468085,3.042553191489361,0.3829787234042553,0.3617021276595745,6.617021276595745,7.553191489361702,9.25531914893617,3.191489361702128,6.553191489361702,3.0851063829787235,7.553191489361702,1.4468085106382982,4.574468085106383,4.085106382978723,1.9787234042553192,3.723404255319149,12.72340425531915,15.042553191489361
CCOC(=O)CC,77.34693877551021,39.10416666666666,3.5416666666666665,19.77083333333333,9.8125,0.8333333333333334,2.875,2.958333333333333,6.520833333333332,7.0,6.5,8.770833333333334,4.666666666666667,6.916666666666668,1.4166666666666667,7.520833333333332,9.375,1.0416666666666667,1.6875,4.5625,31.41666666666667
CCOC(=O)CC(=O)OCC,58.57142857142857,71.51020408163265,8.63265306122449,49.265306122448976,38.83673469387755,0.020408163265306117,0.020408163265306117,3.2857142857142856,4.816326530612245,3.224489795918368,0.5306122448979592,1.7959183673469388,5.469387755102041,1.2040816326530612,0.020408163265306117,0.020408163265306117,1.1224489795918366,0.020408163265306117,1.020408163265306,12.63265306122449,4.959183673469388
CCCC(=O)OCC,78.42857142857143,60.122448979591844,8.061224489795919,51.51020408163265,30.42857142857143,0.020408163265306117,0.020408163265306117,2.571428571428572,4.8979591836734695,10.693877551020408,1.4897959183673468,2.3673469387755097,7.020408163265307,1.7755102040816326,2.5306122448979598,0.6734693877551021,4.530612244897959,0.5102040816326531,0.3673469387755102,9.306122448979592,10.571428571428571
CCOC(C)OCC,34.59183673469388,42.135135135135144,3.756756756756757,7.351351351351353,2.108108108108108,0.9189189189189191,1.7567567567567568,3.864864864864865,4.918918918918919,2.8378378378378377,5.648648648648647,7.243243243243242,5.405405405405406,6.756756756756758,1.5945945945945943,3.9459459459459465,0.8918918918918919,2.1621621621621623,4.783783783783784,3.45945945945946,27.0
O=C1CCCCCN1,17.857142857142858,45.0,0.8787878787878788,4.727272727272728,0.4848484848484849,0.0,1.3636363636363635,1.4848484848484849,8.393939393939394,10.848484848484848,4.242424242424242,4.03030303030303,3.4242424242424243,7.5151515151515165,2.9696969696969697,5.0606060606060606,6.4848484848484835,6.1818181818181825,1.4242424242424243,6.363636363636362,18.454545454545453
CCCOC(=O)CCC,65.6938775510204,40.6530612244898,2.2857142857142856,21.612244897959183,16.061224489795922,0.979591836734694,0.14285714285714285,2.4489795918367347,0.24489795918367346,14.346938775510207,3.4285714285714284,2.2857142857142856,5.306122448979592,8.448979591836734,4.428571428571429,7.775510204081633,8.326530612244897,0.5102040816326531,1.2448979591836735,4.918367346938775,8.571428571428571
CC(C)=CCC[C@H](C)CCO,73.16326530612245,54.102040816326536,0.1020408163265306,19.836734693877553,17.142857142857142,0.14285714285714285,0.020408163265306117,4.6938775510204085,4.8979591836734695,5.795918367346939,4.959183673469388,6.4897959183673475,5.0,2.510204081632653,3.326530612244898,6.3265306122448965,3.4489795918367347,2.2448979591836733,3.8367346938775517,18.714285714285715,21.959183673469386
CCCC(=O)OCCC(C)C,59.3061224489796,51.82222222222222,4.177777777777779,33.177777777777784,18.777777777777782,1.1555555555555554,0.3555555555555556,6.5777777777777775,3.8,6.488888888888888,2.2222222222222223,2.911111111111111,4.644444444444446,6.111111111111112,1.8888888888888888,3.311111111111111,1.8222222222222224,1.3777777777777778,0.5111111111111111,10.066666666666666,10.333333333333334
CCCCCCC(=O)OCC,64.06122448979592,64.28260869565217,5.891304347826088,39.23913043478261,21.43478260869565,0.021739130434782608,0.043478260869565216,6.326086956521738,6.478260869565218,4.8478260869565215,0.17391304347826084,3.9130434782608696,4.673913043478262,1.391304347826087,0.021739130434782608,2.282608695652174,1.8043478260869563,0.5434782608695652,3.217391304347826,16.347826086956523,10.217391304347826
CCCCCCCC(=O)OCC,51.36734693877551,67.91304347826087,1.7608695652173914,36.47826086956522,24.82608695652174,1.8043478260869563,2.4565217391304346,4.652173913043479,3.739130434782609,2.5217391304347827,0.021739130434782608,1.0869565217391304,6.695652173913044,1.8043478260869563,0.043478260869565216,0.043478260869565216,1.608695652173913,1.326086956521739,2.260869565217391,9.978260869565217,5.978260869565218
CCCOC(=O)CC,68.3061224489796,47.23404255319149,0.10638297872340426,17.936170212765962,4.659574468085107,0.4893617021276596,1.127659574468085,2.5106382978723403,11.340425531914894,3.3191489361702127,3.148936170212766,12.659574468085106,6.97872340425532,2.5531914893617023,2.2978723404255317,5.0,3.1702127659574466,1.0638297872340423,1.702127659574468,6.0212765957446805,41.63829787234041
COC(=O)CCC(=O)OC,50.91836734693877,49.534883720930225,2.2790697674418605,22.976744186046513,11.651162790697676,0.0,0.7441860465116279,2.1627906976744184,3.3953488372093017,5.372093023255813,3.3953488372093017,7.6976744186046515,5.790697674418603,2.976744186046512,2.5348837209302326,5.162790697674419,2.6046511627906983,0.20930232558139536,3.3953488372093017,5.627906976744187,31.046511627906977
CCCCCC(=O)OC,66.81632653061224,58.52083333333334,1.0416666666666667,38.75,23.0,0.625,0.6666666666666666,4.833333333333333,2.395833333333333,14.0,0.3125,4.854166666666667,5.375,3.020833333333333,1.25,5.104166666666667,3.4791666666666665,0.14583333333333334,2.895833333333333,9.6875,11.020833333333336
CC(=O)OC(C)C,22.316326530612244,42.94047619047619,0.8095238095238095,9.523809523809524,3.345238095238096,0.0,1.7142857142857142,7.011904761904763,7.452380952380952,5.7857142857142865,2.8690476190476186,10.619047619047619,4.321428571428571,3.8690476190476186,0.8452380952380952,3.6547619047619047,1.6904761904761905,0.6071428571428571,1.9523809523809523,5.857142857142858,34.666666666666664
CC1CCC(=O)O1,18.51020408163265,49.967741935483865,15.0,15.290322580645164,1.4516129032258065,0.8709677419354839,1.7741935483870968,8.67741935483871,5.32258064516129,3.7096774193548394,0.0,3.806451612903226,5.774193548387097,5.129032258064517,3.7741935483870965,6.193548387096773,4.870967741935483,0.5806451612903226,1.6774193548387095,0.3870967741935484,8.161290322580646
Cc1cccc(C)n1,77.85714285714286,29.0,4.346938775510204,6.448979591836735,0.8163265306122449,5.1020408163265305,1.9183673469387756,4.530612244897959,2.795918367346939,11.612244897959185,10.0,14.959183673469386,4.7346938775510194,8.530612244897961,3.26530612244898,14.265306122448981,7.7142857142857135,6.8775510204081645,2.061224489795918,1.6326530612244898,35.632653061224495
O=C1CCCCC1,66.90816326530613,41.47916666666666,0.2708333333333333,9.78125,2.6979166666666665,0.03125,0.02083333333333333,3.6979166666666665,10.666666666666666,3.177083333333333,3.2916666666666665,16.458333333333332,2.75,1.9270833333333333,2.5729166666666665,11.697916666666664,2.53125,1.25,0.3333333333333333,2.5104166666666665,44.19791666666666
CCCCOC(=O)CCC,58.63265306122449,36.224489795918366,3.0408163265306123,21.163265306122447,16.6734693877551,1.6122448979591837,2.1020408163265305,2.7551020408163267,4.836734693877551,14.857142857142858,2.3673469387755097,2.3877551020408165,5.632653061224491,10.081632653061224,4.816326530612245,4.755102040816326,11.428571428571427,0.020408163265306117,0.22448979591836732,4.8775510204081645,13.387755102040815
CCCOC(C)=O,33.918367346938766,42.5897435897436,0.0,5.82051282051282,1.2820512820512822,0.1794871794871795,0.15384615384615385,3.1282051282051277,3.0769230769230766,8.282051282051281,0.3076923076923077,9.820512820512821,2.6666666666666665,2.9743589743589745,1.0256410256410255,11.82051282051282,2.4615384615384617,0.0,1.7435897435897436,6.487179487179486,29.66666666666667
CCOC=O,3.959183673469388,36.05128205128205,1.948717948717949,9.538461538461537,5.615384615384616,1.0,1.2564102564102564,7.3076923076923075,7.358974358974358,3.8461538461538463,3.5128205128205128,6.205128205128204,4.94871794871795,8.846153846153848,2.0,7.82051282051282,4.051282051282051,2.9743589743589745,6.384615384615384,8.76923076923077,24.76923076923077
c1ccsc1,38.632653061224495,32.52127659574468,1.5638297872340423,0.24468085106382975,0.02127659574468085,6.904255319148937,20.22340425531915,12.255319148936168,2.351063829787234,9.75531914893617,4.457446808510638,2.6702127659574466,4.0212765957446805,9.191489361702127,4.787234042553191,4.319148936170213,11.73404255319149,3.234042553191489,3.0851063829787235,0.10638297872340426,3.0212765957446814
CCCCCCCCCCCCCC(=O)OC(C)C,8.877551020408163,46.185185185185176,1.2222222222222223,2.0,1.3333333333333333,0.0,1.9259259259259256,3.037037037037037,7.333333333333332,5.222222222222221,3.9259259259259265,3.555555555555556,7.703703703703702,5.962962962962963,4.777777777777779,3.703703703703704,2.6296296296296298,1.7407407407407407,1.3703703703703705,4.037037037037037,18.925925925925924
CCCCCCCCCC(=O)OCC,11.183673469387756,59.48936170212766,1.8085106382978724,26.63829787234043,16.319148936170212,0.2127659574468085,0.7021276595744681,6.148936170212767,4.425531914893617,8.0,1.6170212765957446,4.957446808510638,5.893617021276596,3.4468085106382977,0.2553191489361702,0.7446808510638298,3.595744680851064,2.0638297872340425,1.5319148936170213,11.574468085106385,9.127659574468085
CCOC(=O)CCCCCCCCC(=O)OCC,6.4897959183673475,72.5,6.9318181818181825,39.77272727272727,32.77272727272727,0.022727272727272728,0.6818181818181818,3.727272727272727,3.113636363636364,3.0681818181818183,0.18181818181818185,1.9318181818181817,6.5227272727272725,1.5227272727272727,1.7727272727272727,1.0454545454545454,3.272727272727273,0.6590909090909091,4.931818181818182,7.159090909090909,6.3181818181818175
CCSSCC,85.73469387755101,20.6530612244898,1.2448979591836735,0.020408163265306117,0.020408163265306117,14.918367346938775,29.26530612244898,14.816326530612244,1.9387755102040816,12.755102040816329,3.5510204081632653,4.8775510204081645,5.306122448979592,18.081632653061224,9.775510204081634,8.938775510204081,18.387755102040817,1.2653061224489797,0.14285714285714285,1.1428571428571428,12.040816326530614
C1CCCCC1,36.673469387755105,47.95121951219512,2.8780487804878048,10.390243902439023,2.5853658536585367,0.024390243902439025,0.024390243902439025,1.170731707317073,9.048780487804876,6.902439024390245,1.902439024390244,9.75609756097561,7.195121951219512,0.024390243902439025,3.0731707317073167,9.146341463414632,4.7317073170731705,0.024390243902439025,2.365853658536585,10.341463414634148,41.560975609756106
C1CCNCC1,73.22448979591837,13.808510638297873,0.5957446808510638,0.5319148936170213,0.44680851063829785,18.404255319148934,2.25531914893617,0.7021276595744681,6.638297872340425,14.27659574468085,5.1914893617021285,9.106382978723405,2.9787234042553186,17.404255319148938,15.063829787234043,18.72340425531915,18.80851063829787,1.6382978723404256,1.8297872340425527,1.6382978723404256,19.595744680851066
CCCCCCCC(=O)OC,38.0,72.025,3.75,36.375,23.15,0.1,0.175,4.2,2.675,7.6,0.05,3.975,8.525,0.675,0.05,1.55,0.05,0.05,2.55,9.8,14.45
CCCCCCC(C)=O,64.10204081632654,52.64583333333334,0.5625,26.66666666666667,13.875,0.9375,2.1041666666666665,6.125,4.25,9.333333333333334,1.8541666666666667,3.270833333333333,6.083333333333332,2.145833333333333,1.2291666666666667,4.208333333333333,4.020833333333333,3.1875,0.02083333333333333,4.3125,16.583333333333332
CCCCCCC(=O)O,78.20408163265307,21.163265306122447,0.020408163265306117,0.7959183673469388,0.020408163265306117,1.326530612244898,5.306122448979592,2.163265306122449,1.4285714285714286,15.306122448979592,8.877551020408163,6.918367346938775,7.306122448979591,17.061224489795922,10.83673469387755,10.183673469387756,13.224489795918366,9.448979591836734,0.4897959183673469,0.7755102040816326,21.51020408163265
CCCCCCO,50.53061224489796,60.15,2.45,15.675,4.2,0.2,1.35,8.05,6.15,7.8,5.45,3.325,3.1,8.175,2.7,9.4,6.725,4.525,12.425,9.925,14.9
CCCCCCCCCCCCCCCCCC(=O)OCC,7.1020408163265305,45.57894736842106,7.473684210526316,11.86842105263158,0.5263157894736842,2.131578947368421,3.0263157894736836,2.9736842105263164,0.07894736842105263,5.0,15.5,0.3684210526315789,12.894736842105265,5.315789473684211,1.4210526315789471,0.02631578947368421,1.3421052631578947,6.0,2.2894736842105257,0.34210526315789475,7.657894736842105
C=CCCCCCC,28.755102040816325,39.47222222222222,2.0,3.4444444444444446,0.8055555555555556,1.6944444444444444,4.527777777777779,7.0,6.638888888888888,16.083333333333332,4.333333333333333,6.416666666666668,0.9166666666666666,8.083333333333334,4.972222222222221,5.4444444444444455,4.861111111111111,3.388888888888889,5.361111111111111,2.4722222222222223,15.388888888888891
CCCCCCCO,65.08163265306122,50.44897959183673,0.4693877551020408,16.316326530612244,6.16326530612245,0.3673469387755102,1.3979591836734695,2.7142857142857144,7.030612244897959,5.979591836734693,3.0,9.06122448979592,4.163265306122448,3.6632653061224483,1.5306122448979589,9.530612244897961,2.5816326530612246,1.9183673469387756,8.561224489795919,12.744897959183671,23.62244897959184
CCCCCCCOC(C)=O,24.081632653061227,55.04166666666666,0.5208333333333334,27.0625,24.22916666666667,0.2916666666666667,2.208333333333333,3.9166666666666665,10.270833333333334,9.770833333333334,2.208333333333333,10.520833333333334,6.041666666666668,4.458333333333333,2.708333333333333,9.958333333333334,4.958333333333333,1.0416666666666667,3.020833333333333,8.520833333333334,29.75
CCCCCCCCCC(C)=O,22.142857142857146,44.06382978723404,0.02127659574468085,16.72340425531915,13.808510638297873,0.6170212765957447,3.1702127659574466,9.361702127659576,6.829787234042553,9.702127659574467,1.8297872340425527,11.191489361702127,7.276595744680852,8.702127659574469,5.489361702127661,8.914893617021276,4.0,1.319148936170213,3.723404255319149,8.042553191489361,25.617021276595747
CCCCCCCCCCO,62.36734693877551,39.85106382978724,0.0425531914893617,10.553191489361698,1.8085106382978724,0.0425531914893617,1.893617021276596,1.6382978723404256,6.808510638297872,5.446808510638298,0.7446808510638298,12.659574468085106,2.127659574468085,6.212765957446807,1.74468085106383,12.872340425531915,2.3829787234042548,2.3404255319148937,2.3404255319148937,4.74468085106383,36.14893617021277
CCCCCCCCCC=O,51.836734693877546,30.0,1.0416666666666667,4.333333333333333,1.9791666666666667,1.1875,1.2916666666666667,2.520833333333333,3.0,10.5,6.854166666666668,9.708333333333334,4.041666666666667,12.104166666666664,1.6875,4.541666666666667,1.6458333333333333,10.145833333333334,0.4583333333333333,1.4583333333333333,28.45833333333333
CCCCCCCCCCC(=O)O,53.061224489795926,24.08333333333333,0.02083333333333333,2.4375,0.6875,0.3125,3.7708333333333335,4.541666666666667,1.375,14.3125,11.229166666666664,11.458333333333336,5.520833333333332,21.875,10.708333333333334,13.291666666666664,2.583333333333333,7.708333333333332,0.0,1.1041666666666667,26.45833333333333
CCCCCCCCCCCO,34.714285714285715,41.59574468085106,0.02127659574468085,7.489361702127661,5.680851063829786,0.02127659574468085,0.0425531914893617,1.1914893617021276,10.872340425531917,3.595744680851064,2.7872340425531914,13.978723404255321,3.9361702127659575,3.6595744680851054,4.787234042553191,10.319148936170214,2.2978723404255317,1.127659574468085,4.3617021276595755,5.468085106382978,43.42553191489362
