smiles,regression_citrus,regression_lemon,regression_grapefruit,regression_orange,regression_fruity,regression_pineapple,regression_grape,regression_strawberry,regression_apple,regression_pear,regression_cantaloupe,regression_peach,regression_banana,regression_floral,regression_rose,regression_violets,regression_lavender,regression_cologne,regression_musk,regression_perfumery,regression_fragrant,regression_aromatic,regression_honey,regression_cherry,regression_almond,regression_acetone,regression_nutty,regression_spicy,regression_clove,regression_cinnamon,regression_laurel,regression_tea,regression_seasoning,regression_pepper,regression_peppers,regression_dill,regression_caraway,regression_cognac,regression_resinous,regression_cedarwood,regression_mothballs,regression_peppermint,regression_camphor,regression_eucalyptus,regression_chocolate,regression_vanilla,regression_sweet,regression_maple,regression_caramel,regression_malty,regression_raisins,regression_molasses,regression_coconut,regression_anise,regression_alcoholic,regression_gasoline,regression_turpentine,regression_geranium,regression_celery,regression_weeds,regression_grass,regression_herbal,regression_cucumber,regression_hay,regression_grainy,regression_yeasty,regression_bakery,regression_fermented,regression_beery,regression_soapy,regression_leather,regression_cardboard,regression_rope,regression_stale,regression_musty,regression_potatoes,regression_mouse,regression_mushroom,regression_peanuts,regression_beany,regression_eggy,regression_bark,regression_cork,regression_smoky,regression_incense,regression_coffee,regression_tar,regression_creosote,regression_carbolic,regression_medicinal,regression_chemical,regression_bitter,regression_pungent,regression_vinegar,regression_sauerkraut,regression_ammonia,regression_urine,regression_urine.1,regression_fishy,regression_kipper,regression_semen,regression_rubber,regression_sooty,regression_kerosene,regression_oily,regression_buttery,regression_paint,regression_varnish,regression_popcorn,regression_meaty,regression_soupy,regression_rancid,regression_sweaty,regression_cheesy,regression_methane,regression_sulfurous,regression_garlic,regression_metallic,regression_blood,regression_animal,regression_sewer,regression_putrid,regression_fecal,regression_cadaverous,regression_sickening,regression_powdery,regression_chalky,regression_light,regression_heavy,regression_cooling,regression_warm
O=Cc1ccco1,0.0584,0.0073,0.0,0.0,0.1241,0.0365,0.0292,0.0073,0.0,0.0,0.0146,0.0073,0.0073,0.0876,0.0,0.0,0.0073,0.0073,0.06570000000000001,0.0876,0.3066,0.20440000000000005,0.0219,0.1241,0.2409,0.0365,0.051100000000000007,0.1606,0.0146,0.0365,0.0,0.0146,0.0073,0.0,0.0,0.0073,0.0073,0.0365,0.2774,0.0803,0.0073,0.051100000000000007,0.0365,0.0219,0.0292,0.0584,0.365,0.0073,0.0219,0.0219,0.06570000000000001,0.0073,0.0,0.0146,0.051100000000000007,0.073,0.0584,0.0073,0.0073,0.0292,0.0292,0.13140000000000002,0.0073,0.0438,0.0292,0.0219,0.0146,0.0365,0.0,0.0292,0.0219,0.0876,0.0292,0.0365,0.13140000000000002,0.0219,0.0,0.0,0.0,0.0073,0.0,0.051100000000000007,0.0365,0.146,0.0365,0.0146,0.0146,0.0073,0.073,0.13140000000000002,0.1168,0.0,0.1168,0.073,0.0,0.0292,0.0,0.0073,0.0,0.0146,0.0,0.0146,0.0219,0.0146,0.0803,0.0146,0.0365,0.0073,0.0073,0.0292,0.0,0.0438,0.051100000000000007,0.0073,0.0073,0.0146,0.0,0.0219,0.0073,0.0292,0.0,0.0219,0.0073,0.0073,0.0876,0.0803,0.0146,0.2555,0.1606,0.06570000000000001,0.1168
SCc1ccco1,0.0072,0.0288,0.0,0.0,0.0,0.0,0.0,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0,0.1079,0.1367,0.0,0.0,0.036000000000000004,0.0,0.0647,0.0288,0.0,0.0,0.0,0.0,0.0504,0.0144,0.0144,0.0288,0.0072,0.0144,0.0791,0.0144,0.0144,0.0,0.0072,0.0072,0.0072,0.0144,0.0647,0.0,0.0288,0.0432,0.0144,0.0144,0.0072,0.0,0.0,0.0072,0.0072,0.0,0.0216,0.0144,0.0,0.0432,0.0072,0.0144,0.0432,0.0504,0.0935,0.0144,0.0144,0.0144,0.0216,0.0144,0.0072,0.0935,0.0791,0.0216,0.0072,0.0144,0.0288,0.0072,0.036000000000000004,0.0288,0.0216,0.3453,0.0,0.0863,0.0072,0.0432,0.0144,0.0072,0.0432,0.0504,0.1079,0.15109999999999998,0.0144,0.0,0.0,0.0288,0.3309,0.0719,0.0,0.0072,0.0144,0.0,0.3237,0.036000000000000004,0.0,0.0072,0.0863,0.17989999999999998,0.0072,0.0719,0.1079,0.0072,0.0144,0.0935,0.1295,0.0144,0.0432,0.1223,0.0072,0.0935,0.0288,0.0216,0.1655,0.0647,0.0,0.1223,0.17989999999999998,0.0144,0.1295
CC(=O)c1ccccc1,0.0234,0.0067,0.0034,0.0067,0.1171,0.01,0.0201,0.0301,0.0,0.0201,0.01,0.0134,0.0268,0.2374,0.1138,0.097,0.1104,0.0936,0.1103,0.2909,0.5285,0.5351,0.0435,0.1472,0.4482,0.1205,0.0468,0.2141,0.0702,0.0937,0.0067,0.0033,0.0,0.0034,0.0033,0.0167,0.0,0.0435,0.271,0.1739,0.2409,0.097,0.2008,0.1104,0.0034,0.0636,0.4148,0.0134,0.0235,0.0134,0.0134,0.01,0.0167,0.0602,0.0703,0.1371,0.174,0.0301,0.0067,0.0201,0.0234,0.2007,0.0033,0.0335,0.0,0.0134,0.0,0.01,0.0067,0.0836,0.0401,0.0267,0.0067,0.0401,0.1204,0.0,0.0034,0.0034,0.0,0.0,0.0,0.0702,0.0067,0.1037,0.1505,0.0,0.1004,0.1473,0.184,0.2374,0.2911,0.0468,0.17739999999999995,0.0435,0.0,0.0301,0.0167,0.02,0.01,0.0,0.0034,0.0368,0.0,0.0335,0.1439,0.0134,0.1472,0.1405,0.0033,0.01,0.0,0.0334,0.097,0.0,0.0067,0.02,0.01,0.0669,0.0034,0.02,0.01,0.0268,0.01,0.01,0.1439,0.0602,0.0,0.1638,0.3915,0.1572,0.2576
C=C(C)C1CC=C(C)C(=O)C1,0.0337,0.0201,0.0,0.0034,0.1007,0.0068000000000000005,0.0101,0.0168,0.0,0.0134,0.0134,0.0168,0.0134,0.1042,0.0336,0.0202,0.0336,0.0302,0.0236,0.141,0.6677,0.5503,0.0202,0.01,0.0403,0.0202,0.0101,0.2248,0.1041,0.0538,0.0202,0.0673,0.0068000000000000005,0.01,0.0068000000000000005,0.0471,0.1008,0.013500000000000002,0.08410000000000001,0.06709999999999999,0.0234,0.9159,0.1274,0.1409,0.0034,0.0336,0.443,0.0068000000000000005,0.0067,0.0034,0.0101,0.0067,0.0067,0.1242,0.0336,0.0134,0.0336,0.0536,0.0337,0.057,0.0536,0.2853,0.0101,0.013500000000000002,0.0068000000000000005,0.0067,0.0068000000000000005,0.0067,0.0,0.0167,0.0268,0.0067,0.0033,0.0,0.0403,0.0034,0.0,0.0,0.0033,0.0033,0.0,0.0369,0.0034,0.0303,0.0436,0.0034,0.0101,0.01,0.0235,0.1444,0.0471,0.013500000000000002,0.057,0.0134,0.0,0.0034,0.0034,0.0,0.0033,0.0,0.0,0.0067,0.0,0.0,0.0469,0.0134,0.0068000000000000005,0.0067,0.0,0.0,0.0,0.0,0.0269,0.1008,0.0034,0.0101,0.0034,0.0302,0.0,0.0034,0.0034,0.0,0.0034,0.0033,0.0134,0.0437,0.0033,0.3793,0.1578,0.6578,0.1039
COc1ccccc1,0.0,0.0079,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0079,0.0,0.0,0.0,0.015700000000000002,0.0472,0.13390000000000002,0.2205,0.0,0.0079,0.0394,0.2441,0.015700000000000002,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0945,0.015700000000000002,0.0866,0.015700000000000002,0.0472,0.0079,0.0,0.0079,0.1024,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.126,0.4094,0.2362,0.0,0.0,0.0,0.0,0.0236,0.0,0.0079,0.0079,0.0079,0.0,0.0,0.0,0.015700000000000002,0.0236,0.0079,0.015700000000000002,0.015700000000000002,0.0315,0.0,0.015700000000000002,0.0,0.0,0.0,0.0,0.0079,0.015700000000000002,0.0394,0.0,0.0,0.1024,0.1024,0.2441,0.1496,0.4252,0.015700000000000002,0.2205,0.0787,0.0,0.0315,0.0,0.0,0.0,0.0,0.0079,0.0866,0.0079,0.0945,0.0709,0.0,0.3071,0.2126,0.0,0.0079,0.0,0.0394,0.0236,0.0,0.0472,0.0,0.0079,0.063,0.0079,0.0079,0.015700000000000002,0.0472,0.0,0.0079,0.1417,0.0709,0.0079,0.1496,0.2283,0.1024,0.0551
c1ccc(Oc2ccccc2)cc1,0.0857,0.0571,0.0286,0.05,0.05,0.0143,0.0071,0.0214,0.0,0.0,0.0214,0.0071,0.0071,0.15710000000000002,0.07139999999999999,0.0214,0.05,0.0286,0.05,0.1714,0.3714,0.3786,0.0071,0.0286,0.0357,0.0571,0.0071,0.1429,0.0357,0.0071,0.0357,0.0214,0.0,0.0214,0.0143,0.0214,0.0214,0.0357,0.3214,0.1071,0.05,0.1286,0.1143,0.0786,0.0,0.0071,0.2071,0.0,0.0,0.0071,0.0,0.0,0.0,0.0286,0.0143,0.1429,0.1929,0.1071,0.0357,0.1071,0.0786,0.3071,0.0071,0.0143,0.0286,0.0143,0.0,0.0071,0.0,0.13570000000000002,0.05,0.0286,0.0071,0.0143,0.1286,0.0143,0.0,0.0143,0.0,0.0071,0.0,0.0286,0.0357,0.0929,0.05,0.0,0.0286,0.0857,0.15710000000000002,0.1214,0.3429,0.0571,0.3286,0.1286,0.0143,0.0286,0.0,0.0071,0.0,0.0071,0.0071,0.0357,0.0,0.0571,0.1643,0.0,0.1714,0.0643,0.0,0.0,0.0,0.0786,0.0786,0.0214,0.0143,0.0,0.0,0.13570000000000002,0.0143,0.0071,0.0214,0.0143,0.0,0.0071,0.0643,0.0857,0.0071,0.2143,0.2143,0.2143,0.1143
CC(C)CCOC(=O)Cc1ccccc1,0.0603,0.0345,0.0,0.0172,0.1638,0.0517,0.0,0.0345,0.0,0.0345,0.0345,0.0259,0.0086,0.1983,0.0776,0.0517,0.0948,0.0948,0.0431,0.2241,0.3276,0.1983,0.0517,0.0345,0.0431,0.0086,0.0172,0.0517,0.0,0.0086,0.0172,0.0086,0.0172,0.0,0.0,0.0,0.0086,0.0086,0.1552,0.0431,0.0,0.0431,0.0259,0.0345,0.0086,0.0086,0.3448,0.0,0.0172,0.0086,0.0259,0.0,0.0,0.0086,0.0259,0.0431,0.0259,0.0431,0.0,0.0259,0.0431,0.1121,0.0086,0.0172,0.0086,0.0086,0.0,0.0086,0.0172,0.0517,0.0259,0.0172,0.0172,0.0345,0.0948,0.0,0.0086,0.0259,0.0,0.0,0.0086,0.0172,0.0172,0.0,0.0259,0.0,0.0,0.0,0.0259,0.069,0.0948,0.0086,0.1293,0.1379,0.0,0.0259,0.0776,0.069,0.0086,0.0,0.0086,0.0,0.0086,0.0345,0.1121,0.0,0.0345,0.0345,0.0086,0.0086,0.0,0.0862,0.1638,0.0086,0.0,0.0345,0.0345,0.0345,0.0086,0.0345,0.0086,0.0517,0.0517,0.0086,0.181,0.069,0.0,0.25,0.1293,0.0948,0.1466
CC(C)(O)CCc1ccccc1,0.0583,0.0194,0.0,0.0583,0.0971,0.0194,0.0,0.0097,0.0,0.0097,0.0097,0.0097,0.0,0.1845,0.0485,0.0194,0.0097,0.068,0.0,0.233,0.3689,0.1165,0.0291,0.0194,0.0291,0.0,0.0097,0.068,0.0097,0.0388,0.0,0.0,0.0,0.0,0.0097,0.0097,0.0,0.0194,0.1748,0.0388,0.0,0.0,0.0194,0.0097,0.0,0.0194,0.2621,0.0,0.0,0.0097,0.0,0.0097,0.0,0.0,0.0388,0.0,0.0,0.0097,0.0,0.0,0.0194,0.1068,0.0194,0.0097,0.0097,0.0097,0.0097,0.0097,0.0194,0.0485,0.0097,0.0097,0.0097,0.0291,0.0388,0.0194,0.0,0.0,0.0,0.0194,0.0,0.0485,0.0097,0.0194,0.0194,0.0,0.0,0.0097,0.0194,0.0291,0.0485,0.0,0.0388,0.07769999999999999,0.0,0.0388,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,0.0291,0.0194,0.0,0.0097,0.0,0.0388,0.0291,0.0,0.0194,0.0194,0.0485,0.0194,0.0097,0.0,0.0,0.0097,0.0,0.0097,0.0194,0.0291,0.0,0.466,0.0194,0.0583,0.0971
Cc1ccc(OC(=O)C(C)C)cc1,0.0159,0.0079,0.0079,0.0079,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0238,0.0,0.0,0.0159,0.0317,0.0317,0.0476,0.15869999999999998,0.1984,0.0,0.0,0.0159,0.0159,0.0079,0.0476,0.0159,0.0079,0.0079,0.0,0.0,0.0,0.0079,0.0079,0.0317,0.0317,0.1746,0.0238,0.0317,0.07139999999999999,0.0952,0.0556,0.0,0.0159,0.2063,0.0,0.0,0.0159,0.0079,0.0,0.0079,0.1825,0.0238,0.0873,0.0317,0.0159,0.0,0.0,0.0079,0.0476,0.0079,0.0159,0.0079,0.0159,0.0,0.0079,0.0159,0.0317,0.0952,0.07139999999999999,0.0238,0.0556,0.1111,0.0079,0.0079,0.0159,0.0,0.0,0.0079,0.0476,0.0238,0.0873,0.0317,0.0,0.0952,0.0556,0.1825,0.34130000000000005,0.246,0.0476,0.1984,0.0952,0.0,0.0159,0.0317,0.0397,0.0079,0.0,0.0,0.1111,0.0159,0.0159,0.0873,0.0159,0.0794,0.0476,0.0,0.0159,0.0,0.0476,0.1905,0.0317,0.0079,0.0635,0.0,0.0635,0.0159,0.07139999999999999,0.0317,0.0952,0.0635,0.0238,0.1905,0.0397,0.0079,0.1429,0.1984,0.119,0.0873
CCCCCC1CCC(=O)O1,0.0394,0.015700000000000002,0.0,0.0,0.189,0.0394,0.0,0.015700000000000002,0.0,0.015700000000000002,0.0079,0.0472,0.0315,0.0787,0.0236,0.0,0.0079,0.0079,0.0394,0.1024,0.4488,0.378,0.015700000000000002,0.015700000000000002,0.1732,0.0,0.0551,0.0394,0.0079,0.015700000000000002,0.0,0.0079,0.0079,0.0079,0.0,0.0,0.0,0.015700000000000002,0.1102,0.0079,0.0,0.0236,0.015700000000000002,0.0079,0.015700000000000002,0.1969,0.5906,0.0315,0.0394,0.0472,0.0079,0.0079,0.7243999999999999,0.015700000000000002,0.015700000000000002,0.0079,0.0079,0.0079,0.0079,0.0,0.0079,0.0472,0.0,0.0236,0.0315,0.0,0.0236,0.0079,0.0,0.0472,0.0315,0.015700000000000002,0.0079,0.0236,0.0551,0.0,0.0079,0.0,0.0079,0.0,0.0079,0.015700000000000002,0.0236,0.0236,0.0551,0.0079,0.0079,0.0079,0.015700000000000002,0.015700000000000002,0.015700000000000002,0.015700000000000002,0.0787,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015700000000000002,0.0,0.1417,0.0394,0.0394,0.0,0.0079,0.0,0.0,0.0236,0.015700000000000002,0.0,0.0,0.015700000000000002,0.0,0.015700000000000002,0.0,0.0079,0.0,0.015700000000000002,0.0,0.0,0.0394,0.0709,0.0315,0.1181,0.2756,0.0787,0.1969
CCCCCCCC1CCC(=O)O1,0.0805,0.0336,0.0,0.0201,0.3289,0.0336,0.0134,0.1409,0.0,0.0268,0.0872,0.1141,0.0201,0.1745,0.0537,0.0336,0.0268,0.0403,0.0537,0.1678,0.3758,0.3691,0.047,0.0604,0.094,0.0067,0.0201,0.0872,0.0,0.0134,0.0134,0.0134,0.0,0.0067,0.0201,0.0403,0.0,0.0268,0.2886,0.0872,0.0403,0.0604,0.1007,0.0067,0.0,0.0268,0.3691,0.0,0.0134,0.0336,0.0067,0.0,0.0336,0.0067,0.0134,0.0268,0.047,0.0604,0.0134,0.0872,0.1074,0.2282,0.0201,0.094,0.0403,0.0403,0.0,0.06709999999999999,0.0067,0.0604,0.0336,0.0805,0.0201,0.0738,0.3893,0.0537,0.0201,0.047,0.0,0.0067,0.0067,0.0805,0.0537,0.0604,0.0872,0.0067,0.0,0.0,0.0872,0.0872,0.1007,0.0604,0.15439999999999998,0.0872,0.0067,0.0336,0.0134,0.0,0.0403,0.0,0.0067,0.0067,0.0134,0.0,0.0805,0.0067,0.0537,0.0403,0.0,0.0,0.0,0.0805,0.1074,0.0,0.0067,0.0134,0.0134,0.0872,0.047,0.047,0.0268,0.094,0.0134,0.0268,0.1812,0.0738,0.0268,0.15439999999999998,0.2215,0.1208,0.0805
COc1ccc(C)cc1,0.0168,0.0101,0.0,0.0034,0.0673,0.0034,0.0,0.0101,0.0034,0.0202,0.013500000000000002,0.0168,0.027000000000000003,0.1077,0.0236,0.0337,0.027000000000000003,0.0269,0.0942,0.1347,0.3939,0.4142,0.0505,0.0269,0.1852,0.0471,0.0337,0.1414,0.037000000000000005,0.0404,0.0034,0.0202,0.0,0.0101,0.0034,0.0202,0.0202,0.064,0.3804,0.1583,0.2054,0.1212,0.2525,0.1246,0.0,0.0471,0.2526,0.0269,0.0202,0.0269,0.013500000000000002,0.0168,0.0067,0.1448,0.0808,0.138,0.2425,0.0202,0.0101,0.0168,0.027000000000000003,0.1482,0.0067,0.0371,0.0067,0.0134,0.0034,0.0202,0.0101,0.0336,0.0775,0.0506,0.0101,0.0471,0.2154,0.0067,0.0101,0.0034,0.0034,0.0034,0.0034,0.0875,0.0437,0.1481,0.0875,0.0034,0.1381,0.1482,0.2256,0.3032,0.2862,0.0573,0.1986,0.064,0.0034,0.0572,0.1111,0.0303,0.013500000000000002,0.0,0.0068000000000000005,0.0538,0.0101,0.0673,0.1415,0.0,0.2088,0.1616,0.0,0.0067,0.0034,0.0909,0.1515,0.0202,0.0202,0.037000000000000005,0.0,0.0538,0.0168,0.0404,0.0337,0.0707,0.0708,0.0168,0.1818,0.0942,0.0067,0.17850000000000002,0.3165,0.1616,0.1515
CCOC(=O)CC,0.0719,0.0504,0.0072,0.0647,0.3741,0.1367,0.0216,0.0576,0.0,0.0576,0.036000000000000004,0.036000000000000004,0.0719,0.0935,0.0144,0.0072,0.0144,0.0216,0.0216,0.1367,0.4245,0.3381,0.0647,0.1007,0.0647,0.0504,0.0504,0.0791,0.0432,0.0072,0.0,0.0144,0.0,0.0072,0.0,0.0,0.0,0.036000000000000004,0.0935,0.0288,0.0072,0.0647,0.0432,0.0072,0.0144,0.1151,0.5252,0.0935,0.1223,0.036000000000000004,0.0216,0.0288,0.0216,0.0432,0.1223,0.0576,0.0432,0.0072,0.0,0.0072,0.0,0.0576,0.0,0.0072,0.0,0.0072,0.0072,0.0288,0.0,0.0216,0.0,0.0144,0.0,0.0216,0.0288,0.0,0.0072,0.0072,0.0072,0.0144,0.0,0.0288,0.0144,0.0432,0.0288,0.0,0.0,0.0072,0.0288,0.036000000000000004,0.1367,0.0144,0.1079,0.0863,0.0,0.0144,0.0,0.0,0.0144,0.0,0.0,0.0072,0.0,0.0072,0.0647,0.0576,0.1079,0.0504,0.0072,0.0,0.0,0.0288,0.0216,0.0,0.0144,0.0072,0.0,0.036000000000000004,0.0072,0.0072,0.0,0.0144,0.0,0.0,0.0791,0.0288,0.0,0.2302,0.17989999999999998,0.1151,0.1007
CCCC(=O)OCC,0.2246,0.0797,0.029,0.1594,0.6522,0.2246,0.2101,0.3333,0.0,0.1304,0.1884,0.1522,0.1522,0.2101,0.0507,0.0507,0.0435,0.058,0.0,0.2319,0.6304,0.4058,0.0507,0.3188,0.0507,0.0072,0.0,0.0652,0.0145,0.0145,0.0,0.0072,0.0,0.0,0.0,0.0072,0.0,0.0145,0.0362,0.0,0.0,0.0507,0.0,0.0145,0.0,0.0435,0.6594,0.029,0.0435,0.0217,0.0217,0.0145,0.0217,0.0,0.029,0.0,0.0,0.0145,0.0,0.0,0.0145,0.058,0.0,0.0,0.0,0.0507,0.0,0.0362,0.0145,0.0072,0.0072,0.0072,0.0,0.0072,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0145,0.058,0.0,0.0,0.0,0.0217,0.029,0.029,0.0,0.087,0.1014,0.0,0.0,0.0072,0.0,0.0072,0.0,0.0,0.0072,0.0,0.0072,0.058,0.0362,0.0145,0.0,0.0,0.0,0.0,0.058,0.0797,0.0,0.0,0.0217,0.0,0.0072,0.0,0.0,0.029,0.0435,0.0072,0.0145,0.0725,0.0435,0.0,0.3261,0.1957,0.1594,0.0942
CCCOC(=O)CCC,0.0704,0.0423,0.006999999999999999,0.0493,0.1901,0.0634,0.0141,0.0423,0.006999999999999999,0.0493,0.0493,0.0282,0.0282,0.0493,0.006999999999999999,0.0141,0.0141,0.0282,0.006999999999999999,0.0704,0.2113,0.2324,0.0211,0.0352,0.0352,0.0141,0.0211,0.0352,0.006999999999999999,0.0,0.006999999999999999,0.0141,0.0,0.0141,0.0211,0.0211,0.0,0.0704,0.1268,0.0211,0.0211,0.08449999999999999,0.0282,0.006999999999999999,0.0211,0.0211,0.2746,0.006999999999999999,0.0211,0.0211,0.0282,0.0141,0.006999999999999999,0.0141,0.0352,0.0282,0.0352,0.0211,0.0,0.006999999999999999,0.0,0.0493,0.0141,0.0141,0.0,0.0634,0.0,0.08449999999999999,0.0141,0.0282,0.0493,0.0352,0.0282,0.0704,0.162,0.0,0.0282,0.0211,0.0,0.0,0.006999999999999999,0.0282,0.0211,0.0493,0.0352,0.0,0.0211,0.0,0.0493,0.08449999999999999,0.08449999999999999,0.0282,0.2394,0.4225,0.0282,0.0141,0.0563,0.0282,0.0211,0.006999999999999999,0.006999999999999999,0.0,0.006999999999999999,0.0,0.162,0.0493,0.0704,0.0211,0.0,0.0211,0.006999999999999999,0.2746,0.2958,0.0,0.0,0.0352,0.006999999999999999,0.0352,0.0563,0.0563,0.0423,0.2465,0.1197,0.0493,0.331,0.0211,0.0,0.16899999999999998,0.162,0.0986,0.08449999999999999
CC(CC=O)CCCC(C)(C)O,0.1473,0.093,0.0233,0.062,0.1163,0.0078,0.0078,0.0078,0.0,0.0078,0.0388,0.0078,0.0078,0.3023,0.1318,0.0698,0.0775,0.1163,0.0388,0.3333,0.5426,0.2636,0.0233,0.0233,0.031,0.0233,0.0155,0.062,0.0,0.0,0.0155,0.0233,0.0,0.0,0.0,0.0233,0.0,0.046500000000000014,0.2016,0.0543,0.0155,0.0388,0.0698,0.0155,0.0,0.0078,0.4574,0.0155,0.0,0.0078,0.0078,0.0078,0.0078,0.0,0.0388,0.0078,0.0388,0.0155,0.0,0.046500000000000014,0.031,0.1705,0.0,0.0078,0.0233,0.0233,0.0,0.0,0.0,0.1163,0.0233,0.031,0.0,0.0155,0.0543,0.0155,0.0,0.0155,0.0078,0.0078,0.0,0.0698,0.0388,0.031,0.0698,0.0,0.0155,0.0,0.031,0.0775,0.0775,0.0233,0.062,0.0543,0.0,0.0155,0.0078,0.0,0.0078,0.0,0.0,0.0078,0.0,0.0,0.1008,0.0,0.031,0.0388,0.0155,0.0,0.0,0.0543,0.031,0.0,0.0,0.0078,0.0,0.0078,0.0078,0.0078,0.0,0.0233,0.0,0.0,0.031,0.1085,0.0,0.3333,0.08529999999999999,0.1473,0.1008
CC1CCC(=O)O1,0.0169,0.0,0.0,0.0169,0.1017,0.0085,0.0,0.0085,0.0,0.0,0.0085,0.0,0.0169,0.08470000000000001,0.0339,0.0169,0.0169,0.0339,0.0085,0.0593,0.25420000000000004,0.2203,0.0508,0.0169,0.0169,0.0085,0.0169,0.0339,0.0085,0.0508,0.0,0.0085,0.0,0.0,0.0,0.0085,0.0,0.0169,0.161,0.0339,0.0,0.0424,0.0169,0.0085,0.0169,0.0424,0.3305,0.0085,0.0254,0.0085,0.0254,0.0085,0.1186,0.0,0.0593,0.0339,0.0424,0.0085,0.0,0.0,0.0,0.0932,0.0,0.0254,0.0,0.0169,0.0169,0.0,0.0,0.0424,0.0,0.0169,0.0,0.0339,0.0085,0.0085,0.0,0.0,0.0254,0.0085,0.0,0.0085,0.0,0.0424,0.0169,0.0,0.0,0.0,0.0593,0.08470000000000001,0.0678,0.0085,0.0254,0.0169,0.0,0.0169,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0085,0.0593,0.0339,0.0169,0.0169,0.0,0.0254,0.0085,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0169,0.0,0.0,0.0339,0.0678,0.0169,0.322,0.0932,0.0424,0.07629999999999999
OC1CCCCC1,0.0101,0.0068000000000000005,0.0034,0.0034,0.013500000000000002,0.0,0.0,0.0067,0.0,0.0134,0.0101,0.0034,0.0067,0.0404,0.0067,0.0,0.0067,0.0236,0.0674,0.0404,0.2459,0.3164,0.0034,0.0034,0.0674,0.1584,0.0405,0.0573,0.027000000000000003,0.0034,0.0134,0.0034,0.0034,0.0067,0.0034,0.0067,0.0101,0.0574,0.2865,0.1011,0.1652,0.0876,0.2931,0.1449,0.0067,0.013500000000000002,0.1246,0.0,0.0101,0.013500000000000002,0.0068000000000000005,0.013500000000000002,0.0034,0.0607,0.229,0.2257,0.2796,0.013500000000000002,0.0067,0.0067,0.0034,0.1077,0.0034,0.0202,0.0236,0.013500000000000002,0.0,0.0168,0.0169,0.0202,0.1113,0.0236,0.0202,0.0438,0.1247,0.0101,0.0034,0.0067,0.0,0.0,0.0,0.0877,0.0438,0.26280000000000003,0.0574,0.0,0.273,0.273,0.5154,0.5389,0.4209000000000001,0.0775,0.3604,0.0741,0.0,0.1043,0.0472,0.0269,0.0202,0.0101,0.0067,0.0607,0.0573,0.1146,0.1247,0.0034,0.2022,0.1751,0.0034,0.0134,0.0,0.0606,0.1077,0.0101,0.0337,0.0438,0.0168,0.0674,0.0101,0.0168,0.0337,0.0472,0.0303,0.0202,0.2087,0.0504,0.0034,0.1045,0.3368,0.2088,0.1246
CCCCC(=O)O,0.0143,0.0,0.0,0.0,0.0357,0.0143,0.0,0.0071,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0071,0.07139999999999999,0.1286,0.0143,0.0,0.0214,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0286,0.0,0.0071,0.0357,0.0071,0.0071,0.0,0.0,0.0,0.0143,0.0071,0.0357,0.0,0.0,0.0286,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0071,0.13570000000000002,0.0,0.0857,0.0071,0.0071,0.0429,0.0357,0.0143,0.13570000000000002,0.2286,0.0071,0.0357,0.0143,0.0,0.0,0.0071,0.0214,0.0143,0.0429,0.0,0.0,0.0143,0.0071,0.0143,0.0286,0.0857,0.07139999999999999,0.3357,0.3286,0.0571,0.0143,0.1,0.0929,0.0643,0.0071,0.0143,0.0071,0.0,0.0,0.15710000000000002,0.0357,0.0,0.0,0.0,0.0214,0.0,0.4857,0.4929,0.0,0.0,0.1071,0.0071,0.0214,0.0857,0.2143,0.2143,0.4786,0.45,0.2071,0.6286,0.0286,0.0,0.0071,0.3214,0.0,0.0929
