Test UID,Subject,Correct
180,7,False
180,8,True
180,9,False
180,10,False
180,11,True
180,12,True
180,13,True
180,14,True
180,15,True
180,16,False
180,17,True
180,18,False
180,19,False
180,20,True
180,21,True
180,22,False
180,23,False
180,24,True
180,25,True
180,26,True
181,1,False
181,2,False
181,3,False
181,4,False
181,5,False
181,6,True
181,7,False
181,8,True
181,9,True
181,10,False
181,11,False
181,12,False
181,13,False
181,14,True
181,15,True
181,16,False
181,17,False
181,18,True
181,19,True
181,20,True
181,21,True
181,22,True
181,23,False
181,24,True
181,25,True
181,26,True
182,1,True
182,2,True
182,3,True
182,4,True
182,5,True
182,6,True
182,7,True
182,8,True
182,9,True
182,10,True
182,11,True
182,12,True
182,13,True
182,14,True
182,15,True
182,16,True
182,17,True
182,18,True
182,19,True
182,20,True
182,21,False
182,22,True
182,23,True
182,24,True
182,25,True
182,26,True
183,1,False
183,2,False
183,3,False
183,4,False
183,5,True
183,6,False
183,7,True
183,8,True
183,9,False
183,10,False
183,11,False
183,12,False
183,13,False
183,14,True
183,15,False
183,16,False
183,17,False
183,18,True
183,19,True
183,20,False
183,21,True
183,22,True
183,23,False
183,24,True
183,25,True
183,26,True
184,1,False
184,2,True
184,3,False
184,4,False
184,5,True
184,6,True
184,7,True
184,8,False
184,9,False
184,10,True
184,11,True
184,12,False
184,13,True
184,14,False
184,15,True
184,16,False
184,17,False
184,18,False
184,19,False
184,20,True
184,21,False
184,22,True
184,23,False
184,24,False
184,25,False
184,26,True
185,1,False
185,2,False
185,3,True
185,4,False
185,5,False
185,6,True
185,7,False
185,8,False
185,9,True
185,10,True
185,11,True
185,12,False
185,13,False
185,14,True
185,15,False
185,16,False
185,17,True
185,18,True
185,19,False
185,20,True
185,21,True
185,22,False
185,23,True
185,24,True
185,25,True
185,26,True
186,1,False
186,2,False
186,3,False
186,4,False
186,5,False
186,6,False
186,7,False
186,8,True
186,9,False
186,10,True
186,11,False
186,12,True
186,13,False
186,14,False
186,15,False
186,16,True
186,17,True
186,18,False
186,19,True
186,20,False
186,21,True
186,22,True
186,23,False
186,24,True
186,25,False
186,26,False
187,1,False
187,2,False
187,3,False
187,4,True
187,5,True
187,6,True
187,7,True
187,8,False
187,9,True
187,10,False
187,11,True
187,12,True
187,13,True
187,14,False
187,15,True
187,16,True
187,17,False
187,18,True
187,19,False
187,20,False
187,21,False
187,22,False
187,23,False
187,24,True
187,25,True
187,26,False
188,1,False
188,2,False
188,3,False
188,4,True
188,5,True
188,6,False
188,7,False
188,8,True
188,9,True
188,10,False
188,11,False
188,12,False
188,13,False
188,14,True
188,15,True
188,16,False
188,17,False
188,18,True
188,19,True
188,20,True
188,21,True
188,22,True
188,23,False
188,24,True
188,25,True
188,26,True
189,1,False
189,2,False
189,3,False
189,4,True
189,5,True
189,6,True
189,7,False
189,8,True
189,9,True
189,10,False
189,11,True
189,12,True
189,13,False
189,14,False
189,15,True
189,16,False
189,17,False
189,18,False
189,19,False
189,20,False
189,21,True
189,22,True
189,23,False
189,24,True
189,25,False
189,26,True
190,1,True
190,2,True
190,3,True
190,4,False
190,5,False
190,6,False
190,7,True
190,8,False
190,9,False
190,10,True
190,11,False
190,12,False
190,13,True
190,14,True
190,15,True
190,16,False
190,17,False
190,18,False
190,19,True
190,20,True
190,21,False
190,22,True
190,23,False
190,24,False
190,25,True
190,26,True
191,1,True
191,2,True
191,3,False
191,4,False
191,5,True
191,6,True
191,7,True
191,8,True
191,9,True
191,10,False
191,11,True
191,12,True
191,13,False
191,14,False
191,15,False
191,16,True
191,17,True
191,18,True
191,19,False
191,20,True
191,21,True
191,22,True
191,23,True
191,24,True
191,25,True
191,26,True
192,1,True
192,2,False
192,3,True
192,4,False
192,5,False
192,6,True
192,7,False
192,8,True
192,9,True
192,10,True
192,11,False
192,12,True
192,13,False
192,14,True
192,15,True
192,16,False
192,17,True
192,18,True
192,19,False
192,20,True
192,21,True
192,22,True
192,23,True
192,24,True
192,25,True
192,26,True
193,1,False
193,2,False
193,3,True
193,4,False
193,5,True
193,6,False
193,7,False
193,8,False
193,9,True
193,10,False
193,11,False
193,12,False
193,13,False
193,14,True
193,15,True
193,16,False
193,17,True
193,18,True
193,19,False
193,20,True
193,21,True
193,22,False
193,23,True
193,24,True
193,25,True
193,26,True
194,1,False
194,2,True
194,3,False
194,4,False
194,5,False
194,6,False
194,7,False
194,8,False
194,9,False
194,10,False
194,11,False
194,12,False
194,13,True
194,14,True
194,15,False
194,16,True
194,17,False
194,18,True
194,19,True
194,20,True
194,21,True
194,22,False
194,23,False
194,24,False
194,25,False
194,26,False
195,1,False
195,2,False
195,3,False
195,4,False
195,5,True
195,6,False
195,7,True
195,8,True
195,9,False
195,10,True
195,11,True
195,12,True
195,13,False
195,14,True
195,15,True
195,16,True
195,17,True
195,18,False
195,19,False
195,20,True
195,21,False
195,22,False
195,23,False
195,24,False
195,25,False
195,26,False
196,1,False
196,2,False
196,3,False
196,4,False
196,5,False
196,6,False
196,7,True
196,8,True
196,9,True
196,10,True
196,11,False
196,12,False
196,13,False
196,14,True
196,15,False
196,16,True
196,17,False
196,18,True
196,19,True
196,20,False
196,21,False
196,22,False
196,23,False
196,24,True
196,25,True
196,26,True
197,1,False
197,2,False
197,3,True
197,4,True
197,5,True
197,6,True
197,7,True
197,8,True
197,9,True
197,10,False
197,11,True
197,12,True
197,13,True
197,14,True
197,15,True
197,16,False
197,17,True
197,18,True
197,19,True
197,20,True
197,21,True
197,22,True
197,23,True
197,24,True
197,25,True
197,26,True
198,1,True
198,2,True
198,3,True
198,4,True
198,5,True
198,6,False
198,7,True
198,8,False
198,9,True
198,10,False
198,11,True
198,12,True
198,13,False
198,14,False
198,15,True
198,16,False
198,17,True
198,18,False
198,19,True
198,20,True
198,21,False
198,22,True
198,23,True
198,24,True
198,25,True
198,26,True
199,1,False
199,2,True
199,3,False
199,4,True
199,5,False
199,6,False
199,7,False
199,8,True
199,9,False
199,10,True
199,11,True
199,12,False
199,13,False
199,14,False
199,15,False
199,16,False
199,17,True
199,18,False
199,19,False
199,20,True
199,21,False
199,22,True
199,23,True
199,24,False
199,25,False
199,26,False
200,1,False
200,2,False
200,3,True
200,4,False
200,5,True
200,6,False
200,7,True
200,8,True
200,9,False
200,10,False
200,11,True
200,12,False
200,13,True
200,14,True
200,15,True
200,16,True
200,17,False
200,18,True
200,19,False
200,20,True
200,21,False
200,22,False
200,23,False
200,24,True
200,25,False
200,26,True
201,1,False
201,2,True
201,3,True
201,4,True
201,5,False
201,6,True
201,7,True
201,8,True
201,9,False
201,10,True
201,11,True
201,12,True
201,13,False
201,14,False
201,15,False
201,16,True
201,17,False
201,18,False
201,19,True
201,20,False
201,21,True
201,22,True
201,23,False
201,24,True
201,25,True
201,26,True
202,1,False
202,2,False
202,3,True
202,4,True
202,5,True
202,6,False
202,7,True
202,8,False
202,9,False
202,10,False
202,11,False
202,12,False
202,13,True
202,14,False
202,15,True
202,16,True
202,17,True
202,18,False
202,19,False
202,20,True
202,21,True
202,22,True
202,23,False
202,24,True
202,25,True
202,26,True
203,1,False
203,2,False
203,3,False
203,4,True
203,5,False
203,6,True
203,7,True
203,8,False
203,9,False
203,10,True
203,11,False
203,12,True
203,13,False
203,14,True
203,15,True
203,16,True
203,17,True
203,18,True
203,19,True
203,20,True
203,21,True
203,22,True
203,23,True
203,24,True
203,25,True
203,26,True
204,1,True
204,2,False
204,3,True
204,4,False
204,5,True
204,6,True
204,7,False
204,8,True
204,9,True
204,10,True
204,11,False
204,12,True
204,13,True
204,14,True
204,15,True
204,16,True
204,17,True
204,18,True
204,19,False
204,20,False
204,21,True
204,22,True
204,23,True
204,24,True
204,25,False
204,26,True
205,1,True
205,2,True
205,3,False
205,4,True
205,5,True
205,6,True
205,7,True
205,8,True
205,9,True
205,10,False
205,11,True
205,12,True
205,13,False
205,14,True
205,15,True
205,16,True
205,17,False
205,18,False
205,19,True
205,20,True
205,21,False
205,22,True
205,23,True
205,24,True
205,25,True
205,26,True
206,1,False
206,2,False
206,3,False
206,4,False
206,5,False
206,6,False
206,7,False
206,8,True
206,9,True
206,10,False
206,11,True
206,12,True
206,13,False
206,14,False
206,15,True
206,16,True
206,17,False
206,18,True
206,19,True
206,20,True
206,21,True
206,22,True
206,23,True
206,24,False
206,25,True
206,26,True
207,1,False
207,2,True
207,3,False
207,4,False
207,5,False
207,6,False
207,7,True
207,8,True
207,9,False
207,10,True
207,11,False
207,12,True
207,13,True
207,14,True
207,15,True
207,16,True
207,17,False
207,18,True
207,19,True
207,20,True
207,21,True
207,22,True
207,23,True
207,24,True
207,25,True
207,26,False
208,1,True
208,2,False
208,3,False
208,4,True
208,5,False
208,6,False
208,7,True
208,8,True
208,9,True
208,10,False
208,11,True
208,12,False
208,13,True
208,14,False
208,15,True
208,16,True
208,17,True
208,18,True
208,19,True
208,20,True
208,21,False
208,22,True
208,23,True
208,24,True
208,25,True
208,26,True
209,1,True
209,2,False
209,3,True
209,4,False
209,5,False
209,6,False
209,7,False
209,8,True
209,9,True
209,10,False
209,11,True
209,12,True
209,13,True
209,14,True
209,15,True
209,16,False
209,17,True
209,18,False
209,19,True
209,20,False
209,21,False
209,22,True
209,23,True
209,24,True
209,25,False
209,26,True
210,1,True
210,2,False
210,3,False
210,4,True
210,5,False
210,6,True
210,7,False
210,8,True
210,9,False
210,10,False
210,11,False
210,12,True
210,13,False
210,14,False
210,15,True
210,16,False
210,17,True
210,18,False
210,19,True
210,20,True
210,21,True
210,22,True
210,23,False
210,24,False
210,25,True
210,26,False
211,1,False
211,2,False
211,3,True
211,4,False
211,5,True
211,6,False
211,7,True
211,8,True
211,9,False
211,10,True
211,11,True
211,12,False
211,13,True
211,14,False
211,15,True
211,16,True
211,17,False
211,18,True
211,19,True
211,20,True
211,21,False
211,22,False
211,23,True
211,24,False
211,25,True
211,26,True
212,1,False
212,2,False
212,3,True
212,4,False
212,5,False
212,6,True
212,7,True
212,8,False
212,9,False
212,10,True
212,11,False
212,12,False
212,13,True
212,14,True
212,15,False
212,16,True
212,17,True
212,18,False
212,19,True
212,20,True
212,21,False
212,22,True
212,23,True
212,24,False
212,25,True
212,26,True
213,1,False
213,2,True
213,3,True
213,4,True
213,5,True
213,6,False
213,7,False
213,8,True
213,9,True
213,10,True
213,11,True
213,12,True
213,13,False
213,14,True
213,15,True
213,16,True
213,17,False
213,18,True
213,19,True
213,20,True
213,21,True
213,22,True
213,23,True
213,24,True
213,25,False
213,26,True
214,1,False
214,2,True
214,3,False
214,4,False
214,5,True
214,6,False
214,7,True
214,8,False
214,9,True
214,10,True
214,11,False
214,12,True
214,13,True
214,14,False
214,15,True
214,16,True
214,17,True
214,18,False
214,19,False
214,20,True
214,21,True
214,22,True
214,23,True
214,24,True
214,25,True
214,26,True
215,1,False
215,2,False
215,3,True
215,4,True
215,5,True
215,6,True
215,7,True
215,8,True
215,9,False
215,10,False
215,11,True
215,12,False
215,13,False
215,14,True
215,15,False
215,16,False
215,17,True
215,18,False
215,19,False
215,20,True
215,21,False
215,22,False
215,23,True
215,24,False
215,25,False
215,26,True
216,1,False
216,2,True
216,3,True
216,4,True
216,5,True
216,6,True
216,7,True
216,8,True
216,9,True
216,10,False
216,11,False
216,12,True
216,13,True
216,14,True
216,15,True
216,16,True
216,17,False
216,18,True
216,19,True
216,20,True
216,21,False
216,22,True
216,23,True
216,24,True
216,25,True
216,26,True
217,1,False
217,2,False
217,3,False
217,4,False
217,5,True
217,6,False
217,7,False
217,8,False
217,9,False
217,10,True
217,11,False
217,12,False
217,13,False
217,14,False
217,15,False
217,16,False
217,17,True
217,18,False
217,19,False
217,20,True
217,21,True
217,22,False
217,23,False
217,24,True
217,25,False
217,26,True
218,1,False
218,2,True
218,3,False
218,4,True
218,5,False
218,6,False
218,7,False
218,8,False
218,9,False
218,10,True
218,11,True
218,12,False
218,13,False
218,14,False
218,15,False
218,16,False
218,17,True
218,18,False
218,19,False
218,20,False
218,21,False
218,22,True
218,23,False
218,24,False
218,25,False
218,26,False
219,1,True
219,2,False
219,3,False
219,4,False
219,5,True
219,6,False
219,7,True
219,8,True
219,9,True
219,10,True
219,11,True
219,12,True
219,13,True
219,14,True
219,15,True
219,16,True
219,17,True
219,18,False
219,19,True
219,20,True
219,21,True
219,22,True
219,23,True
219,24,False
219,25,True
219,26,True
220,1,True
220,2,True
220,3,True
220,4,True
220,5,False
220,6,False
220,7,False
220,8,True
220,9,True
220,10,True
220,11,True
220,12,True
220,13,True
220,14,False
220,15,False
220,16,False
220,17,True
220,18,False
220,19,False
220,20,True
220,21,False
220,22,True
220,23,True
220,24,True
220,25,False
220,26,False
221,1,False
221,2,False
221,3,False
221,4,True
221,5,False
221,6,True
221,7,False
221,8,True
221,9,False
221,10,True
221,11,False
221,12,True
221,13,True
221,14,False
221,15,True
221,16,False
221,17,False
221,18,False
221,19,True
221,20,False
221,21,True
221,22,True
221,23,False
221,24,False
221,25,False
221,26,False
222,1,False
222,2,False
222,3,True
222,4,False
222,5,True
222,6,True
222,7,False
222,8,False
222,9,False
222,10,False
222,11,True
222,12,True
222,13,True
222,14,True
222,15,True
222,16,False
222,17,True
222,18,True
222,19,True
222,20,True
222,21,True
222,22,False
222,23,True
222,24,True
222,25,True
222,26,True
223,1,True
223,2,True
223,3,False
223,4,True
223,5,True
223,6,False
223,7,True
223,8,False
223,9,False
223,10,True
223,11,False
223,12,False
223,13,False
223,14,False
223,15,False
223,16,True
223,17,False
223,18,True
223,19,False
223,20,True
223,21,False
223,22,False
223,23,True
223,24,True
223,25,True
223,26,True
224,1,False
224,2,False
224,3,True
224,4,False
224,5,False
224,6,False
224,7,False
224,8,True
224,9,True
224,10,False
224,11,False
224,12,True
224,13,False
224,14,False
224,15,False
224,16,False
224,17,True
224,18,False
224,19,False
224,20,True
224,21,True
224,22,False
224,23,False
224,24,False
224,25,True
224,26,False
225,1,False
225,2,True
225,3,False
225,4,False
225,5,True
225,6,True
225,7,True
225,8,False
225,9,True
225,10,True
225,11,True
225,12,True
225,13,True
225,14,False
225,15,True
225,16,True
225,17,True
225,18,True
225,19,True
225,20,False
225,21,True
225,22,True
225,23,True
225,24,True
225,25,True
225,26,True
226,1,False
226,2,False
226,3,True
226,4,False
226,5,False
226,6,False
226,7,True
226,8,True
226,9,True
226,10,True
226,11,False
226,12,True
226,13,False
226,14,False
226,15,False
226,16,True
226,17,True
226,18,True
226,19,True
226,20,True
226,21,True
226,22,True
226,23,True
226,24,True
226,25,True
226,26,False
227,1,False
227,2,False
227,3,False
227,4,False
227,5,True
227,6,True
227,7,False
227,8,True
227,9,False
227,10,True
227,11,True
227,12,False
227,13,False
227,14,True
227,15,False
227,16,True
227,17,False
227,18,False
227,19,True
227,20,True
227,21,True
227,22,True
227,23,True
227,24,True
227,25,True
227,26,True
228,1,False
228,2,False
228,3,True
228,4,False
228,5,False
228,6,True
228,7,True
228,8,True
228,9,False
228,10,False
228,11,False
228,12,True
228,13,True
228,14,True
228,15,False
228,16,True
228,17,True
228,18,True
228,19,True
228,20,False
228,21,True
228,22,True
228,23,False
228,24,True
228,25,False
228,26,True
229,1,True
229,2,True
229,3,True
229,4,False
229,5,True
229,6,False
229,7,False
229,8,False
229,9,False
229,10,False
229,11,True
229,12,True
229,13,False
229,14,True
229,15,True
229,16,True
229,17,False
229,18,True
229,19,False
229,20,False
229,21,True
229,22,True
229,23,False
229,24,True
229,25,True
229,26,True
230,1,False
230,2,False
230,3,True
230,4,True
230,5,False
230,6,False
230,7,False
230,8,False
230,9,False
230,10,True
230,11,True
230,12,False
230,13,True
230,14,False
230,15,True
230,16,False
230,17,True
230,18,True
230,19,True
230,20,True
230,21,True
230,22,False
230,23,True
230,24,True
230,25,True
230,26,True
231,1,True
231,2,False
231,3,False
231,4,False
231,5,False
231,6,True
231,7,False
231,8,False
231,9,True
231,10,False
231,11,False
231,12,True
231,13,False
231,14,False
231,15,True
231,16,True
231,17,True
231,18,True
231,19,False
231,20,True
231,21,True
231,22,False
231,23,True
231,24,False
231,25,True
231,26,True
232,1,True
232,2,True
232,3,False
232,4,True
232,5,True
232,6,True
232,7,True
232,8,False
232,9,True
232,10,True
232,11,True
232,12,True
232,13,True
232,14,False
232,15,False
232,16,True
232,17,True
232,18,True
232,19,True
232,20,False
232,21,True
232,22,True
232,23,True
232,24,True
232,25,True
232,26,True
233,1,False
233,2,True
233,3,False
233,4,True
233,5,False
233,6,False
233,7,False
233,8,False
233,9,True
233,10,True
233,11,True
233,12,False
233,13,False
233,14,True
233,15,True
233,16,True
233,17,False
233,18,True
233,19,True
233,20,True
233,21,True
233,22,False
233,23,True
233,24,False
233,25,False
233,26,True
234,1,False
234,2,False
234,3,False
234,4,True
234,5,True
234,6,True
234,7,False
234,8,False
234,9,False
234,10,False
234,11,False
234,12,True
234,13,False
234,14,False
234,15,True
234,16,False
234,17,False
234,18,True
234,19,False
234,20,False
234,21,False
234,22,True
234,23,True
234,24,True
234,25,True
234,26,True
235,1,True
235,2,False
235,3,True
235,4,True
235,5,False
235,6,True
235,7,True
235,8,False
235,9,True
235,10,True
235,11,True
235,12,True
235,13,True
235,14,True
235,15,True
235,16,True
235,17,False
235,18,False
235,19,True
235,20,True
235,21,True
235,22,False
235,23,True
235,24,True
235,25,True
235,26,True
236,1,False
236,2,True
236,3,True
236,4,True
236,5,False
236,6,True
236,7,False
236,8,False
236,9,True
236,10,False
236,11,True
236,12,False
236,13,True
236,14,True
236,15,False
236,16,False
236,17,False
236,18,True
236,19,True
236,20,True
236,21,True
236,22,True
236,23,True
236,24,True
236,25,False
236,26,True
237,1,False
237,2,True
237,3,True
237,4,True
237,5,True
237,6,True
237,7,False
237,8,True
237,9,True
237,10,True
237,11,True
237,12,True
237,13,True
237,14,True
237,15,True
237,16,True
237,17,True
237,18,True
237,19,True
237,20,False
237,21,True
237,22,False
237,23,True
237,24,True
237,25,True
237,26,True
238,1,True
238,2,False
238,3,True
238,4,False
238,5,True
238,6,False
238,7,True
238,8,True
238,9,False
238,10,True
238,11,False
238,12,False
238,13,True
238,14,True
238,15,False
238,16,True
238,17,False
238,18,True
238,19,True
238,20,True
238,21,True
238,22,False
238,23,False
238,24,True
238,25,False
238,26,True
239,1,False
239,2,False
239,3,False
239,4,False
239,5,False
239,6,True
239,7,True
239,8,False
239,9,False
239,10,False
239,11,True
239,12,True
239,13,True
239,14,False
239,15,True
239,16,True
239,17,False
239,18,False
239,19,True
239,20,True
239,21,True
239,22,True
239,23,False
239,24,False
239,25,False
239,26,False
240,1,False
240,2,True
240,3,True
240,4,False
240,5,False
240,6,True
240,7,True
240,8,False
240,9,False
240,10,True
240,11,True
240,12,True
240,13,True
240,14,True
240,15,True
240,16,True
240,17,False
240,18,True
240,19,True
240,20,True
240,21,False
240,22,False
240,23,True
240,24,True
240,25,True
240,26,True
241,1,True
241,2,True
241,3,True
241,4,True
241,5,True
241,6,True
241,7,True
241,8,False
241,9,True
241,10,True
241,11,False
241,12,True
241,13,False
241,14,False
241,15,True
241,16,False
241,17,True
241,18,False
241,19,True
241,20,True
241,21,True
241,22,False
241,23,True
241,24,True
241,25,True
241,26,True
242,1,True
242,2,False
242,3,True
242,4,False
242,5,False
242,6,False
242,7,False
242,8,False
242,9,True
242,10,False
242,11,False
242,12,True
242,13,False
242,14,False
242,15,False
242,16,False
242,17,False
242,18,False
242,19,True
242,20,False
242,21,True
242,22,True
242,23,True
242,24,True
242,25,True
242,26,False
243,1,False
243,2,True
243,3,False
243,4,False
243,5,True
243,6,False
243,7,True
243,8,True
243,9,False
243,10,True
243,11,False
243,12,False
243,13,False
243,14,True
243,15,False
243,16,False
243,17,False
243,18,True
243,19,True
243,20,False
243,21,True
243,22,True
243,23,False
243,24,True
243,25,True
243,26,False
244,1,True
244,2,True
244,3,False
244,4,False
244,5,False
244,6,True
244,7,True
244,8,False
244,9,False
244,10,False
244,11,False
244,12,False
244,13,False
244,14,True
244,15,False
244,16,True
244,17,False
244,18,True
244,19,True
244,20,True
244,21,False
244,22,False
244,23,False
244,24,False
244,25,False
244,26,True
245,1,False
245,2,True
245,3,False
245,4,False
245,5,True
245,6,False
245,7,False
245,8,False
245,9,False
245,10,True
245,11,True
245,12,False
245,13,True
245,14,True
245,15,True
245,16,True
245,17,True
245,18,False
245,19,True
245,20,False
245,21,False
245,22,False
245,23,True
245,24,True
245,25,True
245,26,False
246,1,False
246,2,False
246,3,False
246,4,True
246,5,True
246,6,False
246,7,False
246,8,True
246,9,False
246,10,True
246,11,False
246,12,False
246,13,False
246,14,False
246,15,False
246,16,False
246,17,False
246,18,True
246,19,True
246,20,False
246,21,True
246,22,True
246,23,False
246,24,True
246,25,True
246,26,False
247,1,False
247,2,True
247,3,True
247,4,True
247,5,True
247,6,True
247,7,False
247,8,False
247,9,False
247,10,False
247,11,True
247,12,True
247,13,False
247,14,True
247,15,True
247,16,True
247,17,False
247,18,True
247,19,True
247,20,False
247,21,False
247,22,True
247,23,True
247,24,True
247,25,True
247,26,True
248,1,True
248,2,True
248,3,True
248,4,False
248,5,False
248,6,True
248,7,False
248,8,False
248,9,False
248,10,True
248,11,False
248,12,True
248,13,True
248,14,False
248,15,False
248,16,False
248,17,False
248,18,False
248,19,True
248,20,False
248,21,False
248,22,False
248,23,False
248,24,False
248,25,True
248,26,True
249,1,True
249,2,False
249,3,True
249,4,True
249,5,False
249,6,True
249,7,True
249,8,False
249,9,True
249,10,False
249,11,False
249,12,True
249,13,False
249,14,True
249,15,False
249,16,True
249,17,False
249,18,False
249,19,False
249,20,True
249,21,True
249,22,True
249,23,True
249,24,True
249,25,False
249,26,True
250,1,True
250,2,False
250,3,False
250,4,False
250,5,False
250,6,False
250,7,False
250,8,True
250,9,False
250,10,True
250,11,False
250,12,False
250,13,True
250,14,False
250,15,True
250,16,False
250,17,False
250,18,True
250,19,False
250,20,True
250,21,False
250,22,True
250,23,False
250,24,True
250,25,True
250,26,True
251,1,False
251,2,False
251,3,False
251,4,False
251,5,False
251,6,True
251,7,False
251,8,False
251,9,False
251,10,False
251,11,False
251,12,True
251,13,False
251,14,False
251,15,False
251,16,False
251,17,False
251,18,False
251,19,False
251,20,False
251,21,False
251,22,False
251,23,False
251,24,False
251,25,False
251,26,False
252,1,True
252,2,False
252,3,False
252,4,False
252,5,True
252,6,False
252,7,False
252,8,True
252,9,True
252,10,True
252,11,True
252,12,False
252,13,False
252,14,True
252,15,True
252,16,True
252,17,False
252,18,True
252,19,True
252,20,True
252,21,True
252,22,False
252,23,True
252,24,True
252,25,True
252,26,True
253,1,False
253,2,True
253,3,True
253,4,True
253,5,True
253,6,True
253,7,True
253,8,True
253,9,False
253,10,False
253,11,True
253,12,True
253,13,False
253,14,True
253,15,False
253,16,False
253,17,False
253,18,True
253,19,False
253,20,True
253,21,True
253,22,True
253,23,True
253,24,False
253,25,True
253,26,True
254,1,True
254,2,True
254,3,False
254,4,False
254,5,True
254,6,False
254,7,True
254,8,False
254,9,False
254,10,True
254,11,True
254,12,False
254,13,False
254,14,True
254,15,False
254,16,False
254,17,True
254,18,True
254,19,True
254,20,False
254,21,False
254,22,False
254,23,True
254,24,False
254,25,False
254,26,True
255,1,True
255,2,True
255,3,True
255,4,True
255,5,True
255,6,False
255,7,True
255,8,False
255,9,True
255,10,False
255,11,True
255,12,True
255,13,True
255,14,True
255,15,True
255,16,True
255,17,True
255,18,True
255,19,True
255,20,True
255,21,True
255,22,False
255,23,True
255,24,True
255,25,True
255,26,True
256,1,False
256,2,False
256,3,True
256,4,False
256,5,True
256,6,False
256,7,True
256,8,True
256,9,True
256,10,True
256,11,False
256,12,True
256,13,True
256,14,True
256,15,True
256,16,True
256,17,True
256,18,False
256,19,False
256,20,True
256,21,True
256,22,True
256,23,True
256,24,True
256,25,True
256,26,True
257,1,True
257,2,True
257,3,True
257,4,True
257,5,True
257,6,True
257,7,True
257,8,True
257,9,True
257,10,True
257,11,True
257,12,True
257,13,True
257,14,True
257,15,False
257,16,False
257,17,True
257,18,True
257,19,True
257,20,True
257,21,False
257,22,True
257,23,True
257,24,False
257,25,True
257,26,True
258,1,False
258,2,False
258,3,True
258,4,True
258,5,True
258,6,True
258,7,False
258,8,False
258,9,True
258,10,True
258,11,False
258,12,False
258,13,True
258,14,False
258,15,False
258,16,True
258,17,True
258,18,False
258,19,False
258,20,False
258,21,False
258,22,False
258,23,True
258,24,False
258,25,True
258,26,True
259,1,True
259,2,True
259,3,True
259,4,True
259,5,True
259,6,False
259,7,True
259,8,False
259,9,False
259,10,True
259,11,True
259,12,True
259,13,True
259,14,True
259,15,False
259,16,True
259,17,False
259,18,False
259,19,False
259,20,True
259,21,True
259,22,False
259,23,False
259,24,False
259,25,True
259,26,False
260,1,True
260,2,True
260,3,False
260,4,False
260,5,False
260,6,True
260,7,True
260,8,True
260,9,True
260,10,False
260,11,True
260,12,True
260,13,True
260,14,True
260,15,True
260,16,True
260,17,True
260,18,True
260,19,True
260,20,True
260,21,False
260,22,False
260,23,True
260,24,False
260,25,True
260,26,False
261,1,False
261,2,True
261,3,True
261,4,False
261,5,False
261,6,True
261,7,True
261,8,True
261,9,False
261,10,False
261,11,True
261,12,True
261,13,True
261,14,True
261,15,True
261,16,True
261,17,False
261,18,True
261,19,True
261,20,True
261,21,False
261,22,True
261,23,True
261,24,True
261,25,True
261,26,True
262,1,True
262,2,True
262,3,True
262,4,False
262,5,True
262,6,False
262,7,False
262,8,False
262,9,False
262,10,False
262,11,True
262,12,True
262,13,True
262,14,False
262,15,True
262,16,True
262,17,True
262,18,False
262,19,True
262,20,True
262,21,False
262,22,False
262,23,False
262,24,True
262,25,True
262,26,False
263,1,True
263,2,True
263,3,True
263,4,True
263,5,True
263,6,True
263,7,False
263,8,True
263,9,True
263,10,True
263,11,True
263,12,True
263,13,True
263,14,True
263,15,True
263,16,True
263,17,True
263,18,True
263,19,True
263,20,True
263,21,True
263,22,True
263,23,True
263,24,True
263,25,True
263,26,True
264,1,True
264,2,True
264,3,False
264,4,True
264,5,True
264,6,False
264,7,False
264,8,True
264,9,True
264,10,True
264,11,True
264,12,True
264,13,True
264,14,True
264,15,True
264,16,True
264,17,True
264,18,True
264,19,True
264,20,False
264,21,False
264,22,True
264,23,True
264,24,True
264,25,True
264,26,True
